Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",21y 290d,54 (22-2-30 42.59%),17 (0.31),←,
46,"Begley, Colm",21y 1d,21 (7-2-12 38.10%),6 (0.29),←,
20,"Black, Simon",28y 151d,212 (129-3-80 61.56%),133 (0.63),←,
17,"Brennan, Jared",23y 35d,59 (29-2-28 50.85%),47 (0.80),←,
16,"Brown, Jonathan",25y 307d,139 (92-2-45 66.91%),268 (1.93),←,
30,"Copeland, Robert",26y 98d,130 (78-2-50 60.77%),35 (0.27),←,
18,"Corrie, Anthony",23y 71d,33 (14-0-19 42.42%),27 (0.82),←,
39,"Drummond, Josh",24y 135d,32 (14-1-17 45.31%),16 (0.50),←,
14,"Hadley, Richard",24y 156d,41 (22-2-17 56.10%),10 (0.24),←,
2,"Johnson, Chris",31y 94d,264 (127-5-132 49.05%),172 (0.65),205 (120-5-80 59.76%),105 (0.51)
44,"Lappin, Nigel",31y 72d,275 (160-6-109 59.27%),174 (0.63),214 (128-5-81 60.98%),134 (0.63)
23,"Leuenberger, Matthew",19y 86d,9 (5-1-3 61.11%),1 (0.11),←,
21,"Merrett, Daniel",22y 263d,46 (18-2-26 41.30%),16 (0.35),←,
25,"Mills, Wayde",20y 3d,15 (7-1-7 50.00%),2 (0.13),←,
8,"Notting, Tim",28y 315d,178 (106-3-69 60.39%),127 (0.71),←,
6,"Power, Luke",27y 236d,195 (117-2-76 60.51%),185 (0.95),←,
35,"Rischitelli, Michael",21y 236d,44 (18-2-24 43.18%),18 (0.41),←,
29,"Roe, Jason",23y 172d,31 (13-1-17 43.55%),5 (0.16),←,
22,"Scott, Chris",31y 121d,215 (126-3-86 59.30%),79 (0.37),160 (99-2-59 62.50%),56 (0.35)
28,"Selwood, Troy",23y 123d,47 (19-1-27 41.49%),7 (0.15),←,
32,"Stiller, Cheynee",21y 121d,35 (12-2-21 37.14%),11 (0.31),←,
31,"Wood, Cameron",20y 181d,16 (3-0-13 18.75%),,←,
Totals,Totals,24y 215d,2091 (1138-45-908 54.42%),1356 (0.65),,
C,"Matthews, Leigh",55y 184d,439 (257-8-174 59.45%),,215 (132-3-80 62.09%),
