Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
47,"Austin, Mark",4,4,6,10,,,,,,,1.0,1.0,,,,4.0,7.0,,,5.0,,,94.0
5,"Boyd, Matthew",12,4,13,25,,,1.0,2.0,3.0,5.0,8.0,3.0,2.0,1.0,,12.0,13.0,1.0,,,,1.0,87.0
49,"Cordy, Ayce",4,5,4,8,,,3.0,3.0,,,,1.0,,,,5.0,5.0,,1.0,4.0,,,89.0
4,"Cross, Daniel",14,10,12,26,,,,1.0,2.0,,1.0,2.0,,,,8.0,18.0,2.0,,6.0,,1.0,90.0
40,"Dahlhaus, Luke",10,1,1,11,4,1.0,,4.0,2.0,2.0,2.0,1.0,1.0,1.0,,4.0,7.0,,,,,,83.0
33 ↑,"Djerrkura, Nathan",2,2,,2,,,,3.0,,,,,,,,,2.0,,,1.0,,,42.0
13,"Giansiracusa, Daniel",7,6,4,11,1,1.0,,5.0,,2.0,,1.0,1.0,1.0,,4.0,8.0,1.0,1.0,1.0,,,87.0
9,"Gilbee, Lindsay",9,5,8,17,,,,2.0,4.0,,,,,,,4.0,11.0,2.0,,2.0,1.0,,91.0
1,"Grant, Jarrad",11,8,7,18,2,2.0,,1.0,,3.0,1.0,2.0,1.0,1.0,,4.0,13.0,,1.0,1.0,,,79.0
16,"Griffen, Ryan",19,6,9,28,,2.0,,3.0,2.0,8.0,,,2.0,,,8.0,20.0,,,,1.0,2.0,85.0
7 ↓,"Higgins, Shaun",6,4,1,7,1,2.0,,3.0,,,,,,,,1.0,6.0,1.0,2.0,,,,48.0
30,"Howard, Christian",12,6,6,18,,2.0,,3.0,1.0,3.0,3.0,3.0,1.0,2.0,,7.0,11.0,1.0,,3.0,,1.0,82.0
36,"Lake, Brian",12,11,3,15,,,,3.0,2.0,1.0,,2.0,1.0,1.0,,6.0,9.0,3.0,,2.0,2.0,,96.0
21,"Liberatore, Tom",17,9,11,28,,,,,2.0,3.0,10.0,3.0,1.0,2.0,,11.0,16.0,,,,,,75.0
27,"Minson, Will",5,2,11,16,,,54.0,1.0,4.0,2.0,4.0,2.0,1.0,1.0,,7.0,9.0,,,4.0,,,96.0
2,"Murphy, Robert",14,9,4,18,,,,,2.0,1.0,,3.0,,2.0,,2.0,15.0,,,4.0,,,90.0
20,"Pearce, Daniel",8,6,2,10,,,,1.0,2.0,1.0,,3.0,,2.0,,,11.0,,,2.0,,,81.0
42,"Picken, Liam",6,2,9,15,1,,,13.0,1.0,3.0,4.0,6.0,2.0,5.0,,9.0,5.0,1.0,1.0,1.0,,,87.0
15,"Tutt, Jason",9,7,3,12,1,,,3.0,,3.0,,,1.0,,,2.0,10.0,,,,,1.0,81.0
8,"Veszpremi, Patrick",16,6,2,18,,,,1.0,2.0,3.0,,3.0,1.0,2.0,,3.0,14.0,1.0,,2.0,,,72.0
3,"Wallis, Mitch",12,5,14,26,,,,5.0,1.0,3.0,5.0,,2.0,,,9.0,18.0,,,,,,77.0
12,"Williams, Tom",6,3,6,12,2,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,6.0,6.0,1.0,1.0,2.0,,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,121,136,351,12,12.0,59.0,58.0,30.0,44.0,39.0,38.0,18.0,22.0,,116.0,234.0,14.0,7.0,40.0,4.0,7.0,
Opposition,Opposition,212,91,123,335,16,6.0,19.0,52.0,25.0,49.0,34.0,45.0,23.0,18.0,6.0,130.0,204.0,9.0,15.0,57.0,18.0,10.0,
