Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",27y 310d,76 (44-1-31 58.55%),6 (0.08),58 (37-1-20 64.66%),2 (0.03)
20,"Brogan, Dean",24y 154d,15 (11-0-4 73.33%),4 (0.27),←,
7,"Burgoyne, Peter",25y 108d,118 (63-2-53 54.24%),138 (1.17),←,
8,"Burgoyne, Shaun",20y 208d,25 (20-0-5 80.00%),49 (1.96),←,
9,"Carr, Josh",23y 18d,69 (46-1-22 67.39%),35 (0.51),←,
26,"Cochrane, Stuart",24y 301d,58 (28-0-30 48.28%),13 (0.22),8 (5-0-3 62.50%),2 (0.25)
12,"Cockatoo-Collins, Che",28y 73d,148 (89-3-56 61.15%),199 (1.34),63 (42-0-21 66.67%),90 (1.43)
35,"Cornes, Chad",23y 186d,84 (50-1-33 60.12%),91 (1.08),←,
18,"Cornes, Kane",20y 132d,30 (20-0-10 66.67%),10 (0.33),←,
34,"Guerra, Brent",20y 353d,57 (40-0-17 70.18%),37 (0.65),←,
11,"Hardwick, Damien",30y 272d,180 (121-1-58 67.50%),13 (0.07),27 (20-0-7 74.07%),
38,"James, Roger",27y 208d,108 (62-2-44 58.33%),68 (0.63),←,
29,"Kingsley, Adam",27y 270d,116 (63-2-51 55.17%),24 (0.21),←,
5,"Lade, Brendon",26y 311d,86 (44-2-40 52.33%),58 (0.67),←,
14,"Paxman, Stephen",32y 164d,223 (84-2-137 38.12%),35 (0.16),121 (62-2-57 52.07%),17 (0.14)
15,"Pickett, Byron",25y 279d,128 (79-0-49 61.72%),86 (0.67),8 (5-0-3 62.50%),5 (0.63)
6,"Schofield, Jarrad",28y 107d,152 (90-1-61 59.54%),108 (0.71),89 (51-1-37 57.87%),74 (0.83)
36,"Stevens, Nick",23y 134d,112 (62-2-48 56.25%),70 (0.63),←,
16,"Tredrea, Warren",24y 144d,113 (62-1-50 55.31%),213 (1.88),←,
2,"Wakelin, Darryl",28y 279d,165 (88-1-76 53.64%),11 (0.07),50 (35-0-15 70.00%),3 (0.06)
4,"Wanganeen, Gavin",29y 333d,240 (137-5-98 58.13%),152 (0.63),113 (64-2-47 57.52%),89 (0.79)
21,"Wilson, Michael",26y 177d,102 (49-3-50 49.51%),33 (0.32),←,
Totals,Totals,25y 355d,2405 (1352-30-1023 56.22%),1453 (0.60),,
C,"Williams, Mark",44y 269d,101 (58-1-42 57.92%),,←,
