Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",30y 293d,139 (87-1-51 62.95%),8 (0.06),121 (80-1-40 66.53%),4 (0.03)
7,"Burgoyne, Peter",28y 91d,179 (104-3-72 58.94%),177 (0.99),←,
8,"Burgoyne, Shaun",23y 191d,87 (65-0-22 74.71%),89 (1.02),←,
25,"Cassisi, Domenic",23y 220d,72 (49-1-22 68.75%),31 (0.43),←,
30,"Chaplin, Troy",20y 66d,13 (6-1-6 50.00%),,←,
35,"Cornes, Chad",26y 169d,146 (94-1-51 64.73%),122 (0.84),←,
18,"Cornes, Kane",23y 115d,98 (66-1-31 67.86%),49 (0.50),←,
37,"Deluca, Fabian",19y 93d,1 (0-0-1 0.00%),,←,
17,"Dew, Stuart",26y 255d,165 (96-3-66 59.09%),233 (1.41),←,
33,"Ebert, Brett",22y 163d,38 (20-1-17 53.95%),38 (1.00),←,
5,"Lade, Brendon",29y 294d,153 (89-3-61 59.15%),132 (0.86),←,
34,"Lonie, Nathan",23y 57d,68 (22-0-46 32.35%),37 (0.54),4 (2-0-2 50.00%),2 (0.50)
22,"Mahoney, Josh",28y 181d,72 (37-0-35 51.39%),64 (0.89),42 (27-0-15 64.29%),54 (1.29)
15,"Motlop, Daniel",24y 45d,52 (22-1-29 43.27%),56 (1.08),5 (2-0-3 40.00%),3 (0.60)
16,"Pearce, Danyle",20y 23d,12 (6-0-6 50.00%),10 (0.83),←,
36,"Pettigrew, Michael",21y 45d,20 (10-0-10 50.00%),13 (0.65),←,
3,"Salopek, Steven",20y 313d,31 (20-0-11 64.52%),12 (0.39),←,
39,"Surjan, Jacob",20y 258d,9 (6-0-3 66.67%),2 (0.22),←,
23,"Symes, Brad",21y 54d,3 (1-0-2 33.33%),,←,
1,"Tredrea, Warren",27y 127d,181 (109-2-70 60.77%),413 (2.28),←,
42,"Walsh, Peter",29y 280d,132 (65-1-66 49.62%),35 (0.27),28 (14-1-13 51.79%),4 (0.14)
24,"White, Damon",22y 257d,23 (12-1-10 54.35%),20 (0.87),←,
Totals,Totals,24y 97d,1694 (986-20-688 58.21%),1541 (0.91),,
C,"Williams, Mark",47y 252d,172 (106-2-64 62.21%),,←,
