North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
33,"Allison, Brett",6,,3,9,1,,,1.0,,,,,,2.0,,,,,,,,,
11,"Archer, Glenn",6,3,8,14,,,,,,,,,,1.0,,,,,,,,,
14,"Armstrong, Matt",12,3,1,13,,,,2.0,,,,,2.0,,,,,,,,,,
12,"Blakey, John",15,2,2,17,1,,1.0,1.0,,,,,3.0,2.0,,,,,,,,,
16,"Capuano, Mathew",4,3,3,7,1,,4.0,,,,,,1.0,1.0,,,,,,,,,
18,"Carey, Wayne",10,5,1,11,2,2.0,,,,,,,,2.0,,,,,,,,,
6,"Fairley, Ian",11,1,1,12,,,1.0,,,,,,,1.0,,,,,,,,,
26,"Ishchenko, Alex",1,,2,3,,,4.0,,,,,,,,,,,,,,,,
34,"King, David",6,3,4,10,,,,,,,,,1.0,,,,,,,,,,
7,"Laidley, Dani",9,2,5,14,,,,2.0,,,,,,,,,,,,,,,
35,"Longmire, John",7,2,5,12,,,,,,,,,2.0,1.0,,,,,,,,,
31,"McKernan, Corey",9,4,6,15,2,1.0,8.0,,,,,,,,,,,,,,,,
13,"Nichols, Trent",2,,1,3,,,,1.0,,,,,,,,,,,,,,,
20,"Reynolds, Keenan",1,,,1,,,,1.0,,,,,1.0,,,,,,,,,,
22,"Roberts, Mark",6,,3,9,1,,1.0,,,,,,,1.0,,,,,,,,,
3,"Rock, Anthony",7,1,5,12,1,1.0,,,,,,,1.0,1.0,,,,,,,,,
2,"Schwass, Wayne",13,1,3,16,1,1.0,,2.0,,,,,,2.0,,,,,,,,,
8,"Scott, Robert",6,,4,10,1,,,2.0,,,,,,2.0,,,,,,,,,
24,"Sholl, Craig",2,,2,4,,,,,,,,,1.0,,,,,,,,,,
15,"Smith, Ross",15,3,4,19,,,,1.0,,,,,2.0,2.0,,,,,,,,,
10,"Stevens, Anthony",13,2,5,18,1,,,5.0,,,,,2.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,161,35,68,229,12,7.0,19.0,18.0,,,,,16.0,20.0,,,,,,,,,
Opposition,Opposition,221,88,127,348,20,20.0,12.0,30.0,,,,,20.0,16.0,6.0,,,,,,,,
