Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Ash, Lachie",11,6,2,13,,,,1.0,,5.0,,,,,,1.0,12.0,,,2.0,1.0,,79.0
5,"Caldwell, Jye",4,2,11,15,,,,3.0,,2.0,3.0,3.0,1.0,2.0,,9.0,7.0,,,,,1.0,76.0
18,"Cameron, Jeremy",6,,4,10,2,,1.0,3.0,,1.0,1.0,3.0,,2.0,,5.0,5.0,,,1.0,,,89.0
3,"Coniglio, Stephen",14,3,6,20,1,,,5.0,2.0,1.0,2.0,2.0,1.0,,,9.0,11.0,,1.0,1.0,,1.0,91.0
35,"Corr, Aidan",12,4,4,16,,,,2.0,6.0,,,4.0,1.0,,,3.0,5.0,,,3.0,2.0,,83.0
16,"Daniels, Brent",7,2,7,14,,,,2.0,,1.0,1.0,1.0,,,,4.0,8.0,,,1.0,,,82.0
1,"Davis, Phil",6,6,6,12,,,,1.0,1.0,2.0,,1.0,,1.0,,6.0,8.0,2.0,1.0,5.0,,,92.0
24,"de Boer, Matt",7,3,8,15,,,,6.0,,2.0,1.0,2.0,2.0,2.0,,6.0,9.0,,,1.0,,,78.0
31,"Finlayson, Jeremy",10,5,1,11,1,1.0,1.0,1.0,,1.0,,3.0,1.0,,,5.0,8.0,1.0,2.0,4.0,,1.0,85.0
4,"Greene, Toby",5,1,1,6,,2.0,,,,3.0,,1.0,,,,4.0,1.0,1.0,1.0,1.0,,1.0,21.0
19,"Haynes, Nick",15,8,3,18,,,,,3.0,4.0,,1.0,3.0,,,3.0,16.0,1.0,,5.0,,,87.0
27,"Himmelberg, Harry",8,7,8,16,2,,,1.0,1.0,1.0,,1.0,,1.0,,7.0,9.0,2.0,3.0,2.0,,1.0,89.0
2,"Hopper, Jacob",14,4,13,27,1,2.0,,4.0,2.0,4.0,5.0,,3.0,,3.0,12.0,14.0,,1.0,,,,83.0
10,"Jacobs, Sam",5,3,2,7,,,18.0,2.0,,2.0,2.0,,1.0,,,7.0,1.0,2.0,,7.0,,,87.0
25,"Keeffe, Lachlan",,,5,5,,,,,,,,1.0,,,,4.0,1.0,,,8.0,,,87.0
22,"Kelly, Josh",15,4,13,28,1,,,3.0,1.0,6.0,4.0,4.0,2.0,,2.0,10.0,19.0,,,,,1.0,92.0
17,"Langdon, Zac",2,,7,9,,1.0,,2.0,,,,2.0,,1.0,,4.0,4.0,,,2.0,,,78.0
36,"Perryman, Harry",10,7,10,20,,,,1.0,3.0,3.0,,2.0,1.0,,,6.0,16.0,,,,,,77.0
23,"Shaw, Heath",8,4,2,10,,,,2.0,3.0,1.0,,4.0,,1.0,,2.0,7.0,,,2.0,1.0,,92.0
14,"Taranto, Tim",12,5,9,21,1,,,6.0,1.0,3.0,4.0,3.0,1.0,,,9.0,13.0,1.0,1.0,2.0,,,86.0
6,"Whitfield, Lachie",18,13,11,29,,,,1.0,5.0,3.0,3.0,3.0,,,,7.0,22.0,,,1.0,,2.0,87.0
29,"Williams, Zac",20,6,6,26,,,,,6.0,,1.0,5.0,,,1.0,7.0,20.0,,,2.0,,,79.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,93,139,348,9,7.0,20.0,46.0,34.0,45.0,27.0,46.0,17.0,10.0,6.0,130.0,216.0,10.0,10.0,50.0,4.0,8.0,
Opposition,Opposition,169,71,100,269,4,11.0,26.0,38.0,35.0,39.0,20.0,46.0,10.0,17.0,,113.0,148.0,9.0,9.0,35.0,5.0,2.0,
