St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",11,1,5,16,,,1.0,2.0,,,,,1.0,,,,,,,,,,
14,"Bardsley, Kristian",11,3,1,12,1,1.0,,,,,,,2.0,,,,,,,,,,
3,"Burke, Nathan",15,5,9,24,2,,,3.0,,,,,,2.0,,,,,,,,,
1,"Devonport, Craig",9,3,6,15,,,,1.0,,,,,1.0,,,,,,,,,,
20,"Dwyer, Mick",7,2,5,12,,1.0,,,,,,,1.0,,,,,,,,,,
10,"Everitt, Peter",4,4,5,9,1,,13.0,,,,,,,1.0,,,,,,,,,
2,"Frawley, Danny",6,5,3,9,,,,2.0,,,,,2.0,,,,,,,,,,
6,"Grant, David",2,2,2,4,,,,1.0,,,,,,,,,,,,,,,
35,"Harvey, Robert",9,1,12,21,,,,,,,,,1.0,1.0,,,,,,,,,
29,"Jones, Austinn",6,1,4,10,,1.0,,,,,,,,1.0,,,,,,,,,
17,"Keogh, Rod",4,1,3,7,,,1.0,3.0,,,,,,1.0,,,,,,,,,
22,"Lappin, Matthew",9,3,4,13,,,,2.0,,,,,,1.0,,,,,,,,,
23,"Loewe, Stewart",8,8,1,9,5,2.0,,2.0,,,,,,,,,,,,,,,
28,"OBrien, Craig",8,4,2,10,1,,,2.0,,,,,1.0,2.0,,,,,,,,,
8,"Peckett, Justin",6,1,7,13,,,,1.0,,,,,2.0,,,,,,,,,,
5,"Shaw, Damen",2,,2,4,,,,2.0,,,,,,,,,,,,,,,
13,"Sierakowski, David",7,6,2,9,1,1.0,4.0,3.0,,,,,2.0,3.0,,,,,,,,,
19,"Sziller, Steven",7,3,1,8,,1.0,,,,,,,1.0,1.0,,,,,,,,,
15,"Wakelin, Darryl",7,2,,7,,,,1.0,,,,,,2.0,,,,,,,,,
12,"Wakelin, Shane",10,,,10,,,1.0,1.0,,,,,2.0,2.0,,,,,,,,,
7,"Winmar, Nicky",15,2,2,17,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,163,57,76,239,11,9.0,20.0,27.0,,,,,17.0,19.0,,,,,,,,,
Opposition,Opposition,202,74,120,322,18,13.0,20.0,39.0,,,,,19.0,17.0,6.0,,,,,,,,
