Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",27y 212d,152 (61-2-89 40.79%),38 (0.25),←,
8,"Bewick, Rohan",23y 248d,39 (15-0-24 38.46%),34 (0.87),←,
20,"Black, Simon",34y 73d,319 (172-4-143 54.55%),170 (0.53),←,
42,"Clarke, Justin",19y 209d,6 (2-0-4 33.33%),,←,
1,"Docherty, Sam",19y 241d,5 (1-0-4 20.00%),,←,
41,"Golby, Mitch",21y 255d,30 (11-0-19 36.67%),2 (0.07),←,
11,"Hanley, Pearce",24y 212d,66 (19-0-47 28.79%),18 (0.27),←,
2,"Harwood, Ryan",21y 312d,32 (10-0-22 31.25%),4 (0.13),←,
35,"Lester, Ryan",20y 293d,29 (11-0-18 37.93%),6 (0.21),←,
23,"Leuenberger, Matthew",25y 8d,78 (26-1-51 33.97%),18 (0.23),←,
19,"Lisle, Jordan",22y 338d,14 (8-0-6 57.14%),10 (0.71),9 (4-0-5 44.44%),9 (1.00)
32,"Mayes, Sam",19y 26d,8 (3-0-5 37.50%),,←,
9,"McGrath, Ashley",30y 26d,199 (94-2-103 47.74%),152 (0.76),←,
40,"McKeever, Niall",24y 119d,22 (7-0-15 31.82%),2 (0.09),←,
24,"Patfull, Joel",28y 190d,150 (59-3-88 40.33%),21 (0.14),←,
29,"Raines, Andrew",27y 99d,110 (36-1-73 33.18%),11 (0.10),54 (18-0-36 33.33%),10 (0.19)
30,"Redden, Jack",22y 188d,87 (30-1-56 35.06%),42 (0.48),←,
10,"Rich, Daniel",23y 8d,87 (33-1-53 38.51%),55 (0.63),←,
38,"Rockliff, Tom",23y 113d,72 (21-0-51 29.17%),40 (0.56),←,
14,"Staker, Brent",29y 23d,143 (73-1-69 51.40%),101 (0.71),33 (9-0-24 27.27%),17 (0.52)
26,"Yeo, Elliot",19y 257d,18 (6-0-12 33.33%),,←,
15,"Zorko, Dayne",24y 126d,27 (11-0-16 40.74%),27 (1.00),←,
Totals,Totals,24y 80d,1693 (709-16-968 41.88%),751 (0.44),,
C,"Voss, Michael",37y 343d,101 (38-1-62 38.12%),,←,
