West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Armstrong, Steven",11,3,13,24,1,,,3.0,,5.0,5.0,3.0,,1.0,,9.0,17.0,,,,,,91.0
10,"Braun, Michael",7,2,16,23,,,,2.0,3.0,1.0,1.0,1.0,2.0,,,6.0,17.0,,,4.0,,,85.0
26,"Butler, Sam",8,1,13,21,,,,1.0,,6.0,1.0,4.0,,1.0,,5.0,16.0,,,2.0,1.0,1.0,75.0
20,"Cox, Dean",6,4,16,22,,1.0,31.0,,1.0,3.0,4.0,,2.0,,,7.0,15.0,,,,,1.0,87.0
45,"Davis, Ryan",4,,2,6,2,,,2.0,,2.0,,,,,,2.0,4.0,,,1.0,,,82.0
32,"Embley, Andrew",21,8,10,31,1,,,3.0,5.0,3.0,,5.0,2.0,,,8.0,23.0,1.0,1.0,1.0,2.0,,97.0
7,"Fletcher, Chad",12,2,19,31,,,,4.0,1.0,2.0,11.0,2.0,1.0,1.0,,14.0,19.0,,,,2.0,2.0,84.0
23,"Glass, Darren",4,2,5,9,,,,3.0,2.0,,1.0,2.0,2.0,2.0,,4.0,6.0,,,8.0,,,84.0
29,"Hansen, Ashley",8,3,4,12,,2.0,,1.0,,,,2.0,5.0,2.0,,8.0,5.0,,2.0,1.0,1.0,1.0,86.0
21,"Lynch, Quinten",18,8,11,29,1,,3.0,3.0,,5.0,5.0,6.0,2.0,,,9.0,19.0,1.0,,5.0,2.0,,98.0
16,"Mackenzie, Eric",11,11,5,16,,1.0,,2.0,6.0,3.0,,,,,,3.0,13.0,1.0,,6.0,2.0,,77.0
42,"Maister, Beau",6,7,11,17,,,,4.0,2.0,,,1.0,,,,4.0,13.0,,,4.0,,,88.0
27,"McKinley, Ben",5,3,3,8,3,,,2.0,,1.0,,2.0,1.0,1.0,,3.0,5.0,1.0,2.0,,,,98.0
12,"McNamara, Jamie",9,4,8,17,,,,2.0,1.0,1.0,1.0,1.0,1.0,,,4.0,12.0,,,3.0,1.0,,69.0
6,"Nicoski, Mark",12,5,7,19,,,,1.0,3.0,1.0,,2.0,,1.0,,4.0,15.0,,,1.0,,,81.0
34,"Notte, Tony",3,1,4,7,,,,,,1.0,1.0,5.0,,1.0,,3.0,4.0,,,,,,59.0
11,"Priddis, Matt",12,4,19,31,,,,5.0,2.0,2.0,3.0,2.0,1.0,,,12.0,19.0,,,1.0,,,77.0
14,"Seaby, Mark",4,5,11,15,1,,18.0,,,1.0,2.0,1.0,2.0,,,9.0,6.0,2.0,1.0,,,,86.0
37,"Selwood, Adam",10,6,14,24,,,,2.0,3.0,2.0,1.0,2.0,3.0,,,9.0,16.0,,,4.0,,,91.0
28,"Selwood, Scott",6,2,8,14,,,,1.0,1.0,,,3.0,2.0,,,7.0,8.0,,,3.0,,,81.0
30,"Spangher, Matthew",6,2,2,8,,1.0,,1.0,,3.0,1.0,3.0,,2.0,,2.0,6.0,,,1.0,,1.0,51.0
5,"Stenglein, Tyson",1,1,11,12,,,,5.0,1.0,1.0,,,1.0,,,5.0,8.0,,,,,,71.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,184,84,212,396,9,8.0,52.0,47.0,31.0,43.0,37.0,47.0,27.0,12.0,,137.0,266.0,6.0,6.0,45.0,11.0,6.0,
Opposition,Opposition,217,109,220,437,19,19.0,30.0,58.0,32.0,54.0,35.0,50.0,12.0,26.0,6.0,132.0,308.0,12.0,18.0,47.0,25.0,9.0,
