Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
14,"Bunn, Mark",24y 201d,49 (18-0-31 36.73%),1 (0.02),19 (9-0-10 47.37%),
5,"Collins, Andrew",30y 18d,175 (121-0-54 69.14%),33 (0.19),←,
26,"Cooper, Paul",27y 37d,71 (45-0-26 63.38%),8 (0.11),←,
9,"Crawford, Shane",20y 246d,49 (29-0-20 59.18%),46 (0.94),←,
23,"Crawshay, Simon",20y 261d,10 (6-0-4 60.00%),1 (0.10),←,
13,"Dear, Paul",28y 136d,110 (74-0-36 67.27%),78 (0.71),←,
35,"Gibson, Shannon",19y 187d,1 (1-0-0 100.00%),2 (2.00),←,
34,"Graham, Mark",22y 61d,28 (17-0-11 60.71%),3 (0.11),←,
2,"Holland, Nick",20y 288d,9 (4-0-5 44.44%),3 (0.33),←,
11,"Jarman, Darren",28y 105d,94 (62-0-32 65.96%),115 (1.22),←,
1,"Jencke, Ray",29y 49d,159 (108-0-51 67.92%),27 (0.17),←,
24,"Langford, Chris",32y 131d,260 (190-1-69 73.27%),31 (0.12),←,
28,"McDonald, Alex",25y 89d,40 (24-0-16 60.00%),22 (0.55),←,
8,"Minton-Connell, Simon",26y 17d,71 (16-0-55 22.54%),227 (3.20),6 (3-0-3 50.00%),8 (1.33)
10,"Robran, Jonathon",22y 204d,5 (3-0-2 60.00%),,←,
21,"Stevenson, Shayne",24y 335d,23 (7-0-16 30.43%),21 (0.91),12 (7-0-5 58.33%),12 (1.00)
29,"Tallis, Rayden",19y 338d,25 (14-0-11 56.00%),7 (0.28),←,
25,"Taylor, Jason",26y 232d,63 (35-0-28 55.56%),28 (0.44),56 (34-0-22 60.71%),24 (0.43)
6,"Taylor, Richard",21y 303d,5 (4-0-1 80.00%),5 (1.00),←,
30,"Woods, Tony",25y 315d,34 (18-0-16 52.94%),10 (0.29),3 (2-0-1 66.67%),
33,"Young, Matthew",22y 238d,13 (9-0-4 69.23%),3 (0.23),←,
Totals,Totals,24y 267d,1294 (805-1-488 62.21%),671 (0.52),,
C,"Knights, Peter",43y 44d,89 (33-0-56 37.08%),,30 (17-0-13 56.67%),
