Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Ablett, Gary",17,7,1,18,9,6.0,,1.0,,,,,2.0,,3.0,,,,,,,,
6,"Barnes, John",4,4,9,13,,,18.0,2.0,,,,,1.0,2.0,,,,,,,,,
9,"Breuer, Shayne",7,4,1,8,1,,,3.0,,,,,1.0,2.0,,,,,,,,,
8,"Burns, Ronnie",9,4,5,14,1,2.0,,,,,,,,,,,,,,,,,
2,"Colbert, Leigh",13,3,7,20,,,1.0,3.0,,,,,5.0,2.0,,,,,,,,,
7,"Couch, Paul",20,7,10,30,1,,,2.0,,,,,3.0,,2.0,,,,,,,,
36,"Graham, Ben",5,1,,5,,,,1.0,,,,,1.0,1.0,,,,,,,,,
19,"Hall, Derek",9,8,2,11,1,2.0,,1.0,,,,,,1.0,,,,,,,,,
32,"Hocking, Garry",12,3,9,21,2,,,4.0,,,,,2.0,2.0,1.0,,,,,,,,
18,"Lynch, Paul",5,2,5,10,,1.0,,4.0,,,,,,1.0,,,,,,,,,
21,"Mansfield, Michael",5,1,9,14,,1.0,,2.0,,,,,2.0,4.0,,,,,,,,,
17,"McGrath, Tim",11,1,3,14,,,,1.0,,,,,2.0,,,,,,,,,,
28,"McKinnon, Martin",7,3,4,11,3,,,1.0,,,,,1.0,,,,,,,,,,
31,"Mensch, David",7,7,2,9,1,1.0,2.0,,,,,,,2.0,,,,,,,,,
23,"Pickering, Liam",18,4,15,33,1,1.0,,1.0,,,,,1.0,,,,,,,,,,
15,"Riccardi, Peter",17,8,12,29,3,2.0,,,,,,,3.0,1.0,,,,,,,,,
27,"Sanderson, Brenton",13,1,4,17,1,,,1.0,,,,,,,,,,,,,,,
25,"Snell, Jason",9,4,1,10,3,,,,,,,,,1.0,,,,,,,,,
26,"Stoneham, Barry",2,1,1,3,,,1.0,1.0,,,,,1.0,,,,,,,,,,
10,"Tanner, Grant",9,6,8,17,,,,1.0,,,,,1.0,1.0,,,,,,,,,
11,"Tudor, Leigh",7,2,4,11,,1.0,,3.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,206,81,112,318,27,21.0,22.0,32.0,,,,,27.0,20.0,6.0,,,,,,,,
Opposition,Opposition,158,62,72,230,8,8.0,15.0,20.0,,,,,20.0,27.0,,,,,,,,,
