Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",25y 42d,40 (26-0-14 65.00%),7 (0.17),34 (23-0-11 67.65%),7 (0.21)
4,"Bontempelli, Marcus",20y 297d,61 (35-0-26 57.38%),57 (0.93),←,
5,"Boyd, Matthew",34y 20d,280 (139-2-139 50.00%),83 (0.30),←,
17,"Boyd, Tom",21y 25d,36 (20-0-16 55.56%),34 (0.94),27 (17-0-10 62.96%),26 (0.96)
12,"Cordy, Zaine",19y 325d,9 (6-0-3 66.67%),5 (0.56),←,
6,"Dahlhaus, Luke",24y 26d,113 (52-0-61 46.02%),95 (0.84),←,
35,"Daniel, Caleb",20y 71d,32 (22-0-10 68.75%),16 (0.50),←,
29,"Dickson, Tory",28y 356d,77 (38-0-39 49.35%),131 (1.70),←,
20,"Dunkley, Josh",19y 251d,15 (11-0-4 73.33%),9 (0.60),←,
30,"Hamling, Joel",23y 160d,21 (14-0-7 66.67%),,←,
7,"Hunter, Lachie",21y 278d,60 (32-0-28 53.33%),26 (0.43),←,
39,"Johannisen, Jason",23y 313d,62 (30-0-32 48.39%),18 (0.29),←,
21,"Liberatore, Tom",24y 123d,96 (38-0-58 39.58%),32 (0.33),←,
11,"Macrae, Jack",22y 44d,75 (39-0-36 52.00%),18 (0.24),←,
16,"McLean, Toby",20y 229d,17 (13-0-4 76.47%),15 (0.88),←,
38,"Morris, Dale",33y 262d,228 (125-2-101 55.26%),3 (0.01),←,
42,"Picken, Liam",30y 46d,174 (86-0-88 49.43%),60 (0.34),←,
23,"Roughead, Jordan",25y 318d,111 (52-0-59 46.85%),24 (0.22),←,
14,"Smith, Clay",23y 128d,45 (17-0-28 37.78%),30 (0.67),←,
9,"Stringer, Jake",22y 144d,71 (38-0-33 53.52%),135 (1.90),←,
1,"Suckling, Matt",28y 53d,119 (88-0-31 73.95%),58 (0.49),17 (13-0-4 76.47%),7 (0.41)
10,"Wood, Easton",27y 12d,105 (56-0-49 53.33%),15 (0.14),←,
Totals,Totals,24y 210d,1847 (977-4-866 52.90%),871 (0.47),,
C,"Beveridge, Luke",46y 24d,47 (31-0-16 65.96%),,←,
