Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
3,"Berry, Sam",23y 114d,64 (26-0-38 40.63%),14 (0.22),←,
41,"Butts, Jordon",25y 157d,81 (35-1-45 43.83%),,←,
44,"Cumming, Isaac",26y 299d,94 (47-1-46 50.53%),14 (0.15),13 (9-0-4 69.23%),4 (0.31)
6,"Curtin, Daniel",20y 90d,20 (11-1-8 57.50%),7 (0.35),←,
12,"Dawson, Jordan",28y 58d,144 (66-1-77 46.18%),70 (0.49),80 (36-1-43 45.63%),36 (0.45)
32,"Fogarty, Darcy",25y 254d,114 (45-1-68 39.91%),186 (1.63),←,
20,"Hinge, Mitch",26y 345d,77 (34-1-42 44.81%),8 (0.10),74 (32-1-41 43.92%),7 (0.09)
48,"Keane, Mark",25y 81d,44 (21-1-22 48.86%),,39 (20-1-18 52.56%),
2,"Keays, Ben",28y 103d,149 (52-1-96 35.23%),115 (0.77),119 (46-1-72 39.08%),104 (0.87)
29,"Laird, Rory",31y 159d,259 (129-2-128 50.19%),30 (0.12),←,
16,"Michalanney, Max",21y 100d,58 (28-1-29 49.14%),1 (0.02),←,
30,"Milera, Wayne",27y 265d,112 (59-1-52 53.13%),31 (0.28),←,
28,"Neal-Bullen, Alex",29y 148d,189 (110-1-78 58.47%),127 (0.67),13 (9-0-4 69.23%),11 (0.85)
43,"OBrien, Reilly",29y 290d,134 (56-1-77 42.16%),15 (0.11),←,
25,"Peatling, James",24y 289d,57 (30-0-27 52.63%),20 (0.35),12 (8-0-4 66.67%),4 (0.33)
10,"Pedlar, Luke",23y 20d,33 (14-0-19 42.42%),31 (0.94),←,
8,"Rachele, Josh",22y 56d,66 (30-1-35 46.21%),93 (1.41),←,
23,"Rankine, Izak",25y 44d,96 (39-2-55 41.67%),137 (1.43),48 (23-1-24 48.96%),80 (1.67)
33,"Smith, Brodie",33y 143d,265 (135-2-128 51.32%),73 (0.28),←,
14,"Soligo, Jake",22y 132d,73 (33-1-39 45.89%),30 (0.41),←,
7,"Thilthorpe, Riley",22y 334d,66 (28-0-38 42.42%),87 (1.32),←,
13,"Walker, Taylor",35y 42d,290 (147-2-141 51.03%),661 (2.28),←,
24,"Worrell, Josh",24y 56d,43 (23-1-19 54.65%),,←,
Totals,Totals,26y 76d,2528 (1198-23-1307 47.39%),1750 (0.69),,
C,"Nicks, Matthew",50y 24d,119 (46-1-72 39.08%),,←,
