Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bennett, Darren",28y 92d,77 (42-0-35 54.55%),215 (2.79),73 (41-0-32 56.16%),208 (2.85)
20,"Febey, Matthew",23y 235d,13 (5-0-8 38.46%),7 (0.54),←,
21,"Febey, Steven",23y 235d,91 (51-0-40 56.04%),15 (0.16),←,
33,"Healy, Greg",27y 207d,136 (66-1-69 48.90%),161 (1.18),←,
7,"Kowal, Darren",20y 297d,4 (1-0-3 25.00%),2 (0.50),←,
16,"Lovell, Andy",22y 257d,62 (28-1-33 45.97%),75 (1.21),←,
17,"Lovett, Brett",26y 326d,145 (83-1-61 57.59%),19 (0.13),←,
6,"Lovett, Glenn",23y 262d,50 (21-0-29 42.00%),28 (0.56),←,
38,"Neitz, David",18y 79d,3 (0-0-3 0.00%),2 (0.67),←,
29,"Obst, Andrew",28y 235d,55 (30-0-25 54.55%),28 (0.51),←,
22,"Pike, Martin",20y 148d,3 (0-0-3 0.00%),,←,
15,"Robins, Haydn",20y 245d,17 (5-0-12 29.41%),1 (0.06),←,
41,"Rohde, Peter",28y 143d,124 (74-1-49 60.08%),12 (0.10),78 (40-1-37 51.92%),6 (0.08)
5,"Schwarz, David",20y 261d,31 (9-1-21 30.65%),28 (0.90),←,
18,"Stretch, Steven",29y 96d,153 (84-1-68 55.23%),59 (0.39),←,
11,"Stynes, Jim",26y 353d,136 (78-1-57 57.72%),95 (0.70),←,
2,"Tingay, Stephen",22y 241d,60 (34-0-26 56.67%),28 (0.47),←,
12,"Viney, Todd",27y 12d,101 (51-1-49 50.99%),48 (0.48),←,
27,"Wight, Sean",29y 27d,102 (55-0-47 53.92%),63 (0.62),←,
8,"Yeats, Graeme",28y 202d,152 (83-1-68 54.93%),44 (0.29),←,
Totals,Totals,24y 325d,1515 (800-9-706 52.81%),930 (0.61),,
C,"Balme, Neil",41y 86d,3 (0-0-3 0.00%),,←,
