Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
39,"Astbury, David",19y 169d,16 (6-0-10 37.50%),5 (0.31),←,
34,"Browne, Andrew",20y 38d,5 (1-0-4 20.00%),1 (0.20),←,
24,"Collins, Andrew",21y 270d,23 (8-0-15 34.78%),22 (0.96),←,
19,"Connors, Daniel",21y 326d,22 (10-0-12 45.45%),7 (0.32),←,
32,"Cousins, Ben",32y 45d,268 (143-3-122 53.92%),217 (0.81),30 (9-0-21 30.00%),12 (0.40)
3,"Deledio, Brett",23y 118d,126 (46-3-77 37.70%),90 (0.71),←,
10,"Edwards, Shane",21y 293d,67 (19-3-45 30.60%),35 (0.52),←,
33,"Gourdis, David",21y 153d,1 (0-0-1 0.00%),,←,
25,"Graham, Angus",23y 120d,31 (9-1-21 30.65%),11 (0.35),←,
45,"Hicks, Robert",18y 309d,3 (1-0-2 33.33%),1 (0.33),←,
23,"Jackson, Daniel",24y 111d,83 (25-2-56 31.33%),22 (0.27),←,
28,"King, Jake",26y 141d,54 (14-3-37 28.70%),15 (0.28),←,
36,"Martin, Dustin",19y 49d,19 (6-0-13 31.58%),11 (0.58),←,
40,"Moore, Kelvin",26y 142d,82 (22-1-59 27.44%),11 (0.13),←,
20,"Morton, Mitch",23y 198d,60 (21-2-37 36.67%),96 (1.60),48 (15-2-31 33.33%),85 (1.77)
47,"Nason, Ben",21y 72d,19 (6-0-13 31.58%),14 (0.74),←,
17,"Newman, Chris",28y 88d,173 (56-3-114 33.24%),25 (0.14),←,
42,"OReilly, Jamie",22y 108d,1 (0-0-1 0.00%),,←,
37,"Post, Jayden",20y 252d,12 (2-1-9 20.83%),4 (0.33),←,
8,"Riewoldt, Jack",21y 287d,66 (22-2-42 34.85%),125 (1.89),←,
21,"Tuck, Shane",28y 233d,128 (44-3-81 35.55%),57 (0.45),←,
35,"White, Matt",23y 121d,69 (26-3-40 39.86%),30 (0.43),←,
Totals,Totals,23y 66d,1328 (487-30-811 36.67%),799 (0.60),,
C,"Hardwick, Damien",37y 361d,20 (6-0-14 30.00%),,←,
