Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",20y 305d,41 (20-1-20 50.00%),2 (0.05),←,
5,"Bruhn, Tanner",19y 330d,19 (7-0-12 36.84%),5 (0.26),←,
17,"Callaghan, Finn",18y 361d,2 (0-0-2 0.00%),1 (0.50),←,
3,"Coniglio, Stephen",28y 128d,162 (73-1-88 45.37%),88 (0.54),←,
13,"Cumming, Isaac",23y 254d,39 (18-1-20 47.44%),1 (0.03),←,
24,"de Boer, Matt",32y 43d,217 (122-5-90 57.37%),80 (0.37),79 (44-4-31 58.23%),32 (0.41)
30,"Flynn, Matt",24y 221d,16 (3-1-12 21.88%),8 (0.50),←,
4,"Greene, Toby",28y 209d,177 (81-2-94 46.33%),229 (1.29),←,
12,"Green, Tom",21y 89d,30 (13-1-16 45.00%),14 (0.47),←,
19,"Haynes, Nick",29y 339d,170 (82-4-84 49.41%),10 (0.06),←,
37,"Hill, Bobby",22y 72d,36 (15-1-20 43.06%),31 (0.86),←,
27,"Himmelberg, Harry",25y 349d,111 (63-2-46 57.66%),139 (1.25),←,
39,"Idun, Connor",21y 267d,32 (14-1-17 45.31%),,←,
25,"Keeffe, Lachlan",32y 8d,84 (45-0-39 53.57%),16 (0.19),44 (20-0-24 45.45%),9 (0.20)
22,"Kelly, Josh",27y 69d,161 (86-3-72 54.35%),101 (0.63),←,
40,"Kennedy, Adam",29y 284d,134 (54-1-79 40.67%),13 (0.10),←,
36,"Perryman, Harry",23y 124d,76 (37-1-38 49.34%),19 (0.25),←,
11,"Preuss, Braydon",26y 310d,21 (5-0-16 23.81%),10 (0.48),3 (1-0-2 33.33%),1 (0.33)
42,"Stein, Jake",28y 95d,15 (8-1-6 56.67%),,←,
14,"Taranto, Tim",24y 84d,104 (57-2-45 55.77%),45 (0.43),←,
15,"Taylor, Sam",22y 352d,59 (34-0-25 57.63%),1 (0.02),←,
8,"Ward, Callan",32y 12d,254 (113-4-137 45.28%),128 (0.50),194 (81-4-109 42.78%),95 (0.49)
6,"Whitfield, Lachie",27y 278d,173 (84-4-85 49.71%),64 (0.37),←,
Totals,Totals,25y 279d,2133 (1034-36-1063 48.48%),1005 (0.47),,
C,"Cameron, Leon",49y 232d,190 (100-4-86 53.68%),,←,
