St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Ball, Luke",10,4,10,20,2,,,3.0,1.0,4.0,4.0,4.0,,2.0,,6.0,15.0,,,1.0,3.0,,85.0
6,"Black, Heath",9,2,6,15,,,,1.0,3.0,2.0,2.0,,,,,4.0,11.0,,,,,,93.0
26,"Dal Santo, Nick",17,6,5,22,,,,3.0,4.0,4.0,3.0,2.0,,1.0,3.0,6.0,14.0,,,2.0,3.0,,86.0
9,"Gehrig, Fraser",10,9,6,16,6,2.0,,,,1.0,,1.0,,,,11.0,5.0,7.0,7.0,1.0,,3.0,100.0
18,"Goddard, Brendon",11,8,9,20,,1.0,,1.0,2.0,2.0,1.0,2.0,,2.0,,6.0,14.0,,,4.0,1.0,1.0,92.0
34,"Guerra, Brent",6,3,2,8,4,,,2.0,,3.0,,1.0,,1.0,,3.0,5.0,1.0,2.0,1.0,,,84.0
35,"Harvey, Robert",13,5,12,25,,1.0,,1.0,2.0,1.0,3.0,2.0,,1.0,,11.0,14.0,,,,1.0,1.0,80.0
7,"Hayes, Lenny",16,11,15,31,,,,6.0,4.0,6.0,6.0,1.0,,1.0,,9.0,22.0,,,3.0,1.0,2.0,100.0
5,"Jones, Austinn",18,10,4,22,,,,,6.0,2.0,1.0,1.0,,,,3.0,19.0,,1.0,1.0,3.0,1.0,83.0
33,"Knobel, Trent",4,3,13,17,1,,19.0,1.0,,1.0,6.0,3.0,2.0,,,12.0,5.0,1.0,1.0,,,,77.0
23,"Koschitzke, Justin",2,2,6,8,1,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,7.0,1.0,1.0,,3.0,,1.0,100.0
31,"Maguire, Matt",12,6,5,17,,,,4.0,3.0,,,4.0,1.0,1.0,,11.0,6.0,4.0,,1.0,,,100.0
44,"Milne, Stephen",3,2,1,4,1,,,,,1.0,,,,,,2.0,2.0,,1.0,,,,61.0
28,"Montagna, Leigh",3,1,1,4,,,,,,1.0,,,,,,1.0,3.0,,,,,,37.0
43,"Moyle, Brett",4,3,1,5,,,,,2.0,1.0,,1.0,,,,,4.0,,,,,,35.0
1,"Peckett, Justin",5,3,1,6,,,,2.0,1.0,,,2.0,,1.0,,,6.0,,,3.0,1.0,1.0,100.0
19,"Penny, Luke",8,4,5,13,,,,,3.0,,1.0,3.0,2.0,1.0,,7.0,6.0,1.0,,4.0,3.0,,98.0
17,"Powell, Stephen",8,1,4,12,1,,,2.0,,3.0,2.0,3.0,,1.0,,5.0,8.0,,,1.0,,,77.0
12,"Riewoldt, Nick",13,12,4,17,1,,,,,8.0,,2.0,1.0,,1.0,6.0,11.0,3.0,,2.0,1.0,1.0,100.0
40,"Schwarze, Troy",9,6,1,10,,,3.0,1.0,5.0,,2.0,1.0,2.0,1.0,,4.0,6.0,2.0,,4.0,,,44.0
4,"Thompson, Andrew",5,2,8,13,,,,6.0,,2.0,2.0,3.0,2.0,1.0,,8.0,5.0,1.0,,2.0,,1.0,68.0
13,"Voss, Brett",9,8,4,13,1,,,1.0,4.0,2.0,1.0,1.0,,,,6.0,7.0,3.0,,6.0,2.0,,100.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,111,123,318,18,5.0,23.0,35.0,40.0,45.0,35.0,38.0,11.0,15.0,4.0,128.0,189.0,24.0,12.0,39.0,19.0,12.0,
Opposition,Opposition,186,76,126,312,15,8.0,45.0,45.0,32.0,58.0,34.0,38.0,15.0,11.0,2.0,135.0,178.0,16.0,13.0,55.0,4.0,5.0,
