Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
22,"Addison, Dylan",22y 198d,45 (29-1-15 65.56%),9 (0.20),←,
21,"Akermanis, Jason",33y 58d,320 (194-6-120 61.56%),419 (1.31),72 (43-2-27 61.11%),112 (1.56)
17,"Cooney, Adam",24y 205d,140 (73-2-65 52.86%),129 (0.92),←,
4,"Cross, Daniel",27y 24d,138 (68-3-67 50.36%),25 (0.18),←,
10,"Eagleton, Nathan",31y 164d,263 (125-5-133 48.48%),220 (0.84),207 (99-3-105 48.55%),175 (0.85)
3,"Everitt, Andrejs",21y 41d,29 (17-1-11 60.34%),6 (0.21),←,
13,"Giansiracusa, Daniel",28y 43d,173 (79-4-90 46.82%),179 (1.03),←,
9,"Gilbee, Lindsay",28y 289d,169 (85-2-82 50.89%),101 (0.60),←,
1,"Grant, Jarrad",20y 291d,2 (1-0-1 50.00%),2 (1.00),←,
16,"Griffen, Ryan",23y 270d,102 (59-1-42 58.33%),55 (0.54),←,
8,"Hahn, Mitch",28y 348d,167 (81-2-84 49.10%),157 (0.94),←,
28,"Hall, Barry",33y 74d,255 (129-3-123 51.18%),630 (2.47),5 (3-0-2 60.00%),19 (3.80)
40,"Harbrow, Jarrod",21y 279d,53 (30-1-22 57.55%),21 (0.40),←,
7,"Higgins, Shaun",22y 50d,57 (32-1-24 57.02%),70 (1.23),←,
15,"Hudson, Ben",31y 58d,107 (66-1-40 62.15%),10 (0.09),52 (34-1-17 66.35%),4 (0.08)
6,"Johnson, Brad",33y 279d,351 (170-7-174 49.43%),549 (1.56),←,
36,"Lake, Brian",28y 55d,152 (73-2-77 48.68%),17 (0.11),←,
44,"Moles, Brodie",24y 167d,4 (3-0-1 75.00%),1 (0.25),←,
38,"Morris, Dale",27y 115d,116 (68-2-46 59.48%),2 (0.02),←,
2,"Murphy, Robert",27y 318d,172 (76-4-92 45.35%),142 (0.83),←,
23,"Roughead, Jordan",19y 171d,1 (1-0-0 100.00%),1 (1.00),←,
12,"Williams, Tom",23y 280d,38 (21-1-16 56.58%),1 (0.03),←,
Totals,Totals,26y 188d,2854 (1480-49-1325 51.86%),2746 (0.96),,
C,"Eade, Rodney",52y 19d,275 (150-4-121 55.27%),,123 (69-2-52 56.91%),
