North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
13,"Adams, Leigh",25y 358d,84 (42-1-41 50.60%),64 (0.76),←,
18,"Atley, Shaun",21y 198d,63 (32-0-31 50.79%),7 (0.11),←,
3,"Bastinac, Ryan",22y 281d,81 (43-0-38 53.09%),42 (0.52),←,
35,"Black, Aaron",23y 121d,24 (13-0-11 54.17%),39 (1.63),←,
10,"Cunnington, Ben",22y 273d,76 (38-0-38 50.00%),29 (0.38),←,
1,"Currie, Daniel",25y 43d,1 (1-0-0 100.00%),1 (1.00),←,
15,"Dal Santo, Nick",30y 36d,262 (146-5-111 56.68%),141 (0.54),2 (1-0-1 50.00%),1 (0.50)
43,"Gibson, Sam",27y 307d,37 (21-0-16 56.76%),14 (0.38),←,
22,"Goldstein, Todd",25y 272d,103 (52-1-50 50.97%),49 (0.48),←,
24,"Greenwood, Levi",25y 39d,53 (27-1-25 51.89%),11 (0.21),←,
17,"Grima, Nathan",28y 237d,74 (38-1-35 52.03%),1 (0.01),←,
6,"Hansen, Lachlan",25y 225d,101 (49-1-51 49.01%),75 (0.74),←,
29,"Harvey, Brent",35y 320d,364 (196-3-165 54.26%),433 (1.19),←,
34,"Macmillan, Jamie",22y 188d,60 (33-0-27 55.00%),25 (0.42),←,
21,"McDonald, Luke",19y 49d,2 (1-0-1 50.00%),,←,
2,"McKenzie, Brad",20y 305d,14 (7-0-7 50.00%),3 (0.21),←,
41,"Mullett, Aaron",22y 35d,33 (17-0-16 51.52%),16 (0.48),←,
20,"Petrie, Drew",31y 166d,246 (118-3-125 48.58%),311 (1.26),←,
12,"Thomas, Lindsay",26y 30d,132 (61-2-69 46.97%),208 (1.58),←,
16,"Thompson, Scott",27y 325d,114 (50-2-62 44.74%),5 (0.04),←,
8,"Wells, Daniel",29y 55d,214 (108-2-104 50.93%),142 (0.66),←,
7,"Ziebell, Jack",23y 30d,82 (38-0-44 46.34%),40 (0.49),←,
Totals,Totals,25y 210d,2220 (1131-22-1067 50.95%),1656 (0.75),,
C,"Scott, Brad",37y 331d,91 (46-0-45 50.55%),,←,
