Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
21,"Aliir, Aliir",30y 198d,158 (92-0-66 58.23%),5 (0.03),94 (63-0-31 67.02%),
14,"Bergman, Miles",23y 155d,85 (55-0-30 64.71%),20 (0.24),←,
5,"Berry, Joe",18y 338d,2 (1-0-1 50.00%),1 (0.50),←,
10,"Boak, Travis",36y 233d,373 (198-1-174 53.22%),210 (0.56),←,
7,"Burgoyne, Jase",21y 250d,38 (20-0-18 52.63%),9 (0.24),←,
3,"Burton, Ryan",28y 50d,156 (93-1-62 59.94%),24 (0.15),109 (68-0-41 62.39%),19 (0.17)
33,"Byrne-Jones, Darcy",29y 183d,201 (121-0-80 60.20%),55 (0.27),←,
28,"Drew, Willem",26y 172d,109 (68-0-41 62.39%),19 (0.17),←,
22,"Evans, Logan",19y 166d,15 (10-0-5 66.67%),3 (0.20),←,
6,"Farrell, Kane",26y 5d,95 (60-0-35 63.16%),47 (0.49),←,
19,"Georgiades, Mitch",23y 175d,71 (45-0-26 63.38%),113 (1.59),←,
18,"Horne-Francis, Jason",21y 274d,67 (36-0-31 53.73%),49 (0.73),50 (34-0-16 68.00%),45 (0.90)
34,"Jones, Lachie",22y 347d,58 (34-0-24 58.62%),6 (0.10),←,
12,"Lukosius, Jack",24y 225d,118 (41-1-76 35.17%),80 (0.68),2 (1-0-1 50.00%),1 (0.50)
44,"Mead, Jackson",23y 173d,46 (27-0-19 58.70%),9 (0.20),←,
31,"Moraes, Christian",18y 134d,1 (1-0-0 100.00%),,←,
2,"Powell-Pepper, Sam",27y 73d,144 (89-0-55 61.81%),109 (0.76),←,
35,"Richards, Joe",25y 119d,11 (4-1-6 40.91%),7 (0.64),2 (1-0-1 50.00%),1 (0.50)
15,"Rioli, Willie",29y 291d,92 (60-0-32 65.22%),128 (1.39),41 (29-0-12 70.73%),68 (1.66)
1,"Rozee, Connor",25y 59d,131 (82-0-49 62.60%),115 (0.88),←,
8,"Sinn, Josh",22y 74d,12 (8-0-4 66.67%),1 (0.08),←,
24,"Sweet, Jordon",27y 48d,30 (21-0-9 70.00%),7 (0.23),19 (12-0-7 63.16%),5 (0.26)
16,"Wines, Ollie",30y 166d,255 (152-0-103 59.61%),101 (0.40),←,
Totals,Totals,25y 122d,2268 (1318-4-946 58.11%),1118 (0.49),,
C,"Hinkley, Ken",58y 173d,276 (166-0-110 60.14%),,←,
