Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Betts, Eddie",15,8,6,21,4,,,7.0,1.0,4.0,2.0,2.0,,1.0,1.0,7.0,15.0,,3.0,1.0,6.0,2.0,92.0
16 ↓,"Brown, Luke",5,3,3,8,,,,2.0,1.0,,,,2.0,,,4.0,4.0,,,2.0,1.0,,46.0
23,"Cameron, Charlie",11,5,,11,1,3.0,,1.0,,5.0,,2.0,,,,2.0,9.0,,1.0,,,1.0,85.0
25,"Cheney, Kyle",11,7,3,14,,,,3.0,3.0,1.0,1.0,1.0,1.0,,,6.0,8.0,2.0,,3.0,1.0,,99.0
32,"Dangerfield, Patrick",15,2,10,25,2,,,4.0,,5.0,6.0,4.0,,2.0,2.0,16.0,9.0,1.0,1.0,1.0,,2.0,82.0
26,"Douglas, Richard",22,5,9,31,,,,3.0,3.0,7.0,9.0,9.0,,3.0,,15.0,17.0,,,,,2.0,88.0
28,"Ellis-Yolmen, Cam",8,2,7,15,,,2.0,2.0,,4.0,2.0,3.0,1.0,2.0,,8.0,8.0,1.0,,,,1.0,66.0
15,"Hartigan, Kyle",6,5,10,16,,,,,3.0,,,,,,,6.0,10.0,,,2.0,,,99.0
45,"Henderson, Ricky",10,1,2,12,,,,2.0,4.0,3.0,1.0,2.0,1.0,,,6.0,5.0,,,3.0,,,69.0
24,"Jacobs, Sam",10,7,3,13,,,26.0,1.0,1.0,2.0,,,1.0,,,2.0,11.0,1.0,,5.0,,,84.0
10,"Jaensch, Matthew",12,6,2,14,,,,1.0,1.0,3.0,1.0,,1.0,,,5.0,9.0,,,3.0,1.0,,81.0
4,"Jenkins, Josh",7,7,7,14,3,1.0,3.0,2.0,,1.0,1.0,1.0,,,,4.0,10.0,1.0,4.0,2.0,,2.0,81.0
29,"Laird, Rory",14,7,10,24,1,,,2.0,3.0,2.0,1.0,4.0,,2.0,,8.0,17.0,,1.0,5.0,,,88.0
27,"Lynch, Tom",8,5,2,10,1,,,2.0,,,,2.0,,,,3.0,7.0,2.0,2.0,2.0,,1.0,89.0
31 ↑,"Lyons, Jarryd",6,3,4,10,,,,4.0,1.0,,3.0,2.0,,,,5.0,5.0,,,,,,32.0
14,"Mackay, David",7,4,8,15,,,,3.0,4.0,1.0,2.0,1.0,,,,5.0,10.0,,,,1.0,,81.0
9,"Sloane, Rory",14,6,12,26,2,,1.0,5.0,1.0,4.0,5.0,5.0,4.0,3.0,,13.0,14.0,,1.0,5.0,3.0,,88.0
33,"Smith, Brodie",14,5,8,22,1,,,3.0,5.0,6.0,3.0,3.0,2.0,,,10.0,12.0,2.0,,2.0,5.0,1.0,81.0
12,"Talia, Daniel",7,4,10,17,,,,2.0,2.0,,,1.0,1.0,,,6.0,10.0,,,5.0,,,100.0
7,"van Berlo, Nathan",10,4,7,17,,,,4.0,1.0,6.0,3.0,1.0,1.0,1.0,,5.0,12.0,,,,,1.0,83.0
13,"Walker, Taylor",21,15,1,22,6,5.0,,,,7.0,,4.0,1.0,2.0,3.0,6.0,16.0,3.0,9.0,1.0,1.0,2.0,97.0
11,"Wright, Matthew",8,3,1,9,,,,4.0,1.0,2.0,,3.0,,1.0,,,6.0,,,1.0,,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,241,114,125,366,21,14.0,32.0,57.0,35.0,63.0,40.0,50.0,16.0,17.0,6.0,142.0,224.0,13.0,22.0,43.0,19.0,16.0,
Opposition,Opposition,172,72,144,316,9,9.0,41.0,50.0,33.0,47.0,27.0,48.0,17.0,16.0,,115.0,190.0,9.0,6.0,30.0,14.0,6.0,
