Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",19y 215d,26 (11-0-15 42.31%),22 (0.85),←,
5,"Boyd, Matthew",32y 304d,249 (115-2-132 46.59%),82 (0.33),←,
17,"Boyd, Tom",19y 309d,21 (10-0-11 47.62%),24 (1.14),12 (7-0-5 58.33%),16 (1.33)
6,"Dahlhaus, Luke",22y 310d,83 (31-0-52 37.35%),78 (0.94),←,
31,"Dale, Bailey",18y 340d,6 (3-0-3 50.00%),5 (0.83),←,
29,"Dickson, Tory",27y 274d,46 (17-0-29 36.96%),69 (1.50),←,
1,"Grant, Jarrad",25y 356d,70 (35-0-35 50.00%),76 (1.09),←,
30,"Hamling, Joel",22y 79d,4 (3-0-1 75.00%),,←,
39,"Johannisen, Jason",22y 231d,39 (14-0-25 35.90%),9 (0.23),←,
11,"Macrae, Jack",20y 328d,44 (18-0-26 40.91%),13 (0.30),←,
16,"McLean, Toby",19y 147d,3 (2-0-1 66.67%),2 (0.67),←,
27,"Minson, Will",30y 77d,186 (89-1-96 48.12%),80 (0.43),←,
38,"Morris, Dale",32y 180d,197 (103-2-92 52.79%),3 (0.02),←,
2,"Murphy, Robert",33y 18d,283 (122-4-157 43.82%),172 (0.61),←,
42,"Picken, Liam",28y 330d,140 (62-0-78 44.29%),43 (0.31),←,
18,"Roberts, Fletcher",22y 24d,15 (6-0-9 40.00%),,←,
23,"Roughead, Jordan",24y 236d,84 (33-0-51 39.29%),14 (0.17),←,
25,"Stevens, Koby",24y 9d,60 (22-0-38 36.67%),29 (0.48),49 (18-0-31 36.73%),27 (0.55)
9,"Stringer, Jake",21y 63d,39 (15-0-24 38.46%),63 (1.62),←,
3,"Wallis, Mitch",22y 246d,65 (23-0-42 35.38%),21 (0.32),←,
19,"Webb, Lukas",19y 115d,8 (5-0-3 62.50%),1 (0.13),←,
10,"Wood, Easton",25y 296d,76 (35-0-41 46.05%),12 (0.16),←,
Totals,Totals,24y 154d,1744 (774-9-961 44.38%),818 (0.47),,
C,"Beveridge, Luke",44y 308d,12 (7-0-5 58.33%),,←,
