Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Greg",20,7.0,3,23,,2.0,,1.0,,,,,,,,,,,,,,,
31,"Bailey, Dean",10,1.0,6,16,,,,1.0,,,,,1.0,1.0,,,,,,,,,
8,"Bewick, Darren",17,4.0,5,22,1.0,,,,,,,,2.0,1.0,,,,,,,,,
37,"Considine, Ed",5,1.0,3,8,,,,,,,,,1.0,1.0,,,,,,,,,
23,"Cransberg, Peter",6,5.0,9,15,1.0,,,,,,,,,1.0,,,,,,,,,
6,"Daniher, Anthony",5,3.0,5,10,,,,1.0,,,,,1.0,1.0,,,,,,,,,
7,"Daniher, Chris",9,,13,22,,,,3.0,,,,,3.0,,,,,,,,,,
15,"Ezard, Alan",16,6.0,7,23,,,,2.0,,,,,3.0,2.0,3.0,,,,,,,,
16,"Hamilton, Paul",4,2.0,6,10,,,,,,,,,,,,,,,,,,,
1,"Harvey, Mark",15,11.0,3,18,2.0,2.0,,,,,,,1.0,1.0,,,,,,,,,
45,"Heard, Shane",8,2.0,5,13,,,,3.0,,,,,3.0,,,,,,,,,,
13,"Long, Michael",14,2.0,5,19,1.0,,,2.0,,,,,,,1.0,,,,,,,,
27,"Madden, Simon",12,7.0,3,15,3.0,1.0,8.0,1.0,,,,,1.0,,2.0,,,,,,,,
12,"OBrien, Craig",11,2.0,3,14,1.0,,,3.0,,,,,2.0,3.0,,,,,,,,,
10,"ODonnell, Gary",11,3.0,7,18,,,,1.0,,,,,1.0,1.0,,,,,,,,,
14,"Plain, Bradley",19,9.0,1,20,2.0,7.0,,,,,,,,2.0,,,,,,,,,
3,"Salmon, Paul",6,7.0,4,10,1.0,,8.0,,,,,,1.0,,,,,,,,,,
19,"Somerville, Peter",8,7.0,4,12,1.0,1.0,1.0,1.0,,,,,,6.0,,,,,,,,,
17,"Sporn, Kieran",11,2.0,7,18,,,,1.0,,,,,3.0,1.0,,,,,,,,,
32,"Watson, Tim",5,3.0,1,6,4.0,,,,,,,,,1.0,,,,,,,,,
Totals,Totals,212,84.0,100,312,17.0,13.0,17.0,20.0,,,,,23.0,22.0,6.0,,,,,,,,
Opposition,Opposition,211,98.0,122,333,13.0,16.0,19.0,36.0,,,,,22.0,23.0,,,,,,,,,
