Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, James",1,1,3,4,,,,1.0,,1.0,,1.0,1.0,,,3.0,2.0,,,,,,63.0
22,"Blakey, Nick",9,6,6,15,1,,,,2.0,2.0,,4.0,1.0,,,5.0,11.0,1.0,1.0,7.0,1.0,1.0,81.0
7,"Cunningham, Harry",11,7,3,14,,,,3.0,2.0,1.0,,3.0,,3.0,,2.0,12.0,,,,,,86.0
34,"Dawson, Jordan",17,11,7,24,,1.0,,4.0,1.0,2.0,,1.0,2.0,1.0,,9.0,15.0,5.0,,,,,88.0
13,"Florent, Oliver",10,5,3,13,,,,1.0,1.0,4.0,1.0,1.0,1.0,,,2.0,11.0,,,2.0,3.0,1.0,70.0
42,"Fox, Robbie",9,2,4,13,,,,4.0,1.0,,1.0,,1.0,,,3.0,10.0,,,3.0,,,82.0
23,"Franklin, Lance",10,7,3,13,2,2.0,,1.0,,4.0,,4.0,2.0,3.0,,6.0,11.0,1.0,2.0,1.0,,1.0,95.0
21,"Gulden, Errol",6,3,8,14,1,,,2.0,,2.0,1.0,3.0,,1.0,,7.0,8.0,,,1.0,,1.0,77.0
9,"Hayward, Will",7,4,4,11,2,,,,,1.0,,3.0,1.0,1.0,,4.0,7.0,,,,,,81.0
5,"Heeney, Isaac",14,9,3,17,,,,3.0,,4.0,1.0,1.0,3.0,,,6.0,11.0,1.0,,1.0,,3.0,92.0
29,"Hewett, George",10,4,12,22,,,,1.0,,2.0,3.0,5.0,,1.0,,4.0,16.0,,,2.0,,1.0,77.0
31,"Hickey, Tom",7,4,7,14,1,,24.0,,1.0,3.0,3.0,3.0,,2.0,,6.0,7.0,,1.0,4.0,,1.0,86.0
12,"Kennedy, Josh",11,3,11,22,1,,,3.0,,4.0,1.0,3.0,1.0,,,7.0,15.0,,,,,1.0,63.0
44,"Lloyd, Jake",17,7,10,27,,,,1.0,7.0,1.0,,1.0,1.0,,,4.0,18.0,,,1.0,1.0,,85.0
30,"McCartin, Tom",9,5,5,14,,,,1.0,4.0,,,1.0,2.0,1.0,,8.0,6.0,3.0,,7.0,,,97.0
27,"McInerney, Justin",14,8,14,28,,,,2.0,3.0,6.0,6.0,2.0,2.0,1.0,,13.0,17.0,,,2.0,1.0,,84.0
14,"Mills, Callum",21,12,12,33,1,,,6.0,5.0,2.0,2.0,3.0,2.0,1.0,3.0,5.0,26.0,,,,,,81.0
11,"Papley, Tom",12,3,5,17,4,1.0,,,,4.0,,1.0,,,1.0,4.0,12.0,1.0,2.0,3.0,1.0,1.0,88.0
26,"Parker, Luke",9,5,17,26,2,,,4.0,1.0,2.0,9.0,6.0,2.0,4.0,,11.0,13.0,,2.0,,2.0,,73.0
24,"Rampe, Dane",14,7,6,20,,,,1.0,4.0,1.0,,2.0,2.0,2.0,,3.0,16.0,,,4.0,1.0,,94.0
20,"Reid, Sam",10,6,4,14,1,1.0,1.0,1.0,2.0,1.0,,2.0,2.0,1.0,,5.0,8.0,,2.0,2.0,,1.0,81.0
3,"Stephens, Dylan",,,,,,,,,,,,,,,,,,,,,,,
45,"Wicks, Sam",3,1,7,10,1,,,3.0,,,,1.0,2.0,1.0,,6.0,4.0,,1.0,1.0,,1.0,75.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,231,120,154,385,17,7.0,25.0,42.0,34.0,47.0,28.0,51.0,28.0,23.0,4.0,123.0,256.0,12.0,11.0,41.0,10.0,13.0,
Opposition,Opposition,186,70,138,324,16,6.0,28.0,39.0,28.0,50.0,36.0,62.0,23.0,28.0,2.0,130.0,198.0,11.0,14.0,48.0,5.0,13.0,
