Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
7,"Allan, Ben",26y 217d,106 (65-0-41 61.32%),77 (0.73),8 (3-0-5 37.50%),5 (0.63)
42,"Callaghan, Craig",19y 72d,1 (0-0-1 0.00%),1 (1.00),←,
35,"Groom, Chris",21y 265d,14 (7-0-7 50.00%),16 (1.14),2 (0-0-2 0.00%),8 (4.00)
16,"Hutton, John",28y 359d,29 (7-1-21 25.86%),69 (2.38),6 (3-0-3 50.00%),17 (2.83)
38,"Jones, Anthony",20y 152d,6 (3-0-3 50.00%),,←,
36,"Leach, Quenton",22y 273d,7 (3-0-4 42.86%),,←,
48,"Madigan, Greg",25y 116d,44 (28-0-16 63.64%),5 (0.11),4 (1-0-3 25.00%),1 (0.25)
9,"Mann, Peter",24y 255d,47 (21-0-26 44.68%),18 (0.38),8 (3-0-5 37.50%),6 (0.75)
43,"McGovern, Andrew",27y 43d,27 (7-1-19 27.78%),7 (0.26),7 (3-0-4 42.86%),
8,"McManus, Shaun",19y 100d,4 (1-0-3 25.00%),1 (0.25),←,
47,"Merillo, Jamie",22y 174d,2 (0-0-2 0.00%),,←,
50,"Mildenhall, Neil",26y 254d,3 (0-0-3 0.00%),,←,
49,"Miller, Peter",26y 44d,7 (3-0-4 42.86%),9 (1.29),←,
25,"Norrish, Jason",23y 114d,27 (15-0-12 55.56%),3 (0.11),7 (3-0-4 42.86%),1 (0.14)
10,"OReilly, Stephen",22y 192d,44 (24-0-20 54.55%),5 (0.11),8 (3-0-5 37.50%),
23,"Parker, Shane",22y 91d,6 (3-0-3 50.00%),,←,
12,"Retzlaff, Brendon",26y 28d,19 (6-1-12 34.21%),2 (0.11),1 (0-0-1 0.00%),
5,"Ridley, Todd",26y 98d,31 (17-0-14 54.84%),32 (1.03),6 (2-0-4 33.33%),11 (1.83)
2,"Watters, Scott",26y 115d,91 (38-2-51 42.86%),27 (0.30),8 (3-0-5 37.50%),3 (0.38)
4,"Wills, Andrew",23y 137d,65 (43-0-22 66.15%),54 (0.83),6 (3-0-3 50.00%),11 (1.83)
20,"Wolf, Clinton",26y 153d,2 (0-0-2 0.00%),,←,
Totals,Totals,24y 68d,582 (291-5-286 50.00%),326 (0.56),,
C,"Neesham, Gerard",40y 160d,8 (3-0-5 37.50%),,←,
