Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bond, Chris",9,1,2,11,,,,2.0,1.0,3.0,4.0,,1.0,2.0,,,,,,,,,
18,"Brown, Michael",2,1,1,3,1,,1.0,1.0,,,1.0,,,1.0,,,,,,,,,
24,"Burton, Matthew",3,1,5,8,,,23.0,,,,1.0,,,,,,,,,,,,
42,"Callaghan, Craig",8,1,3,11,2,1.0,,1.0,,3.0,,1.0,2.0,1.0,,,,,,,,,
46,"Carroll, Trent",6,3,4,10,,,,,3.0,,,,,,,,,,,,,,
13,"Chisholm, Scott",8,3,4,12,,2.0,,1.0,,6.0,1.0,,2.0,2.0,,,,,,,,,
31,"Clement, James",,,2,2,,,,,,,,,,3.0,,,,,,,,,
12,"Dodd, Brad",11,4,8,19,,1.0,,,2.0,1.0,2.0,3.0,1.0,3.0,,,,,,,,,
2,"Fletcher, Adrian",14,6,8,22,1,,,1.0,2.0,8.0,3.0,3.0,2.0,2.0,,,,,,,,,
37,"Gale, Mark",10,4,12,22,,,,4.0,4.0,,2.0,2.0,1.0,1.0,,,,,,,,,
17,"Holland, Brodie",9,5,3,12,,,,,,6.0,1.0,,1.0,,,,,,,,,,
11,"Kickett, Dale",11,6,10,21,,,,2.0,1.0,4.0,2.0,2.0,,,,,,,,,,,
36,"Leach, Quenton",10,4,2,12,,,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,
9,"Mann, Peter",8,2,4,12,,,,,5.0,1.0,1.0,1.0,,,,,,,,,,,
43,"McGovern, Andrew",2,1,3,5,,,,,,,,1.0,,1.0,,,,,,,,,
16,"Michael, Clem",4,2,7,11,,1.0,11.0,1.0,,1.0,4.0,1.0,2.0,1.0,,,,,,,,,
25,"Norrish, Jason",13,3,11,24,,1.0,,1.0,1.0,3.0,5.0,,,1.0,,,,,,,,,
10,"OReilly, Stephen",10,5,5,15,1,,,1.0,2.0,3.0,,,2.0,,,,,,,,,,
23,"Parker, Shane",15,9,6,21,,,,1.0,6.0,1.0,,,,1.0,,,,,,,,,
15,"Sinclair, Jess",12,4,4,16,1,1.0,,,1.0,3.0,1.0,,2.0,,,,,,,,,,
26,"Waterhouse, Clive",6,2,2,8,2,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,
4,"Wills, Andrew",15,3,4,19,,1.0,,,6.0,4.0,1.0,1.0,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,70,110,296,8,12.0,35.0,19.0,35.0,49.0,30.0,17.0,20.0,19.0,,,,,,,,,
Opposition,Opposition,209,76,94,303,15,9.0,27.0,37.0,35.0,52.0,27.0,16.0,19.0,20.0,6.0,,,,,,,,
