Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
24,"Biggs, Shane",25y 57d,42 (28-0-14 66.67%),7 (0.17),36 (25-0-11 69.44%),7 (0.19)
4,"Bontempelli, Marcus",20y 312d,63 (37-0-26 58.73%),58 (0.92),←,
5,"Boyd, Matthew",34y 35d,282 (141-2-139 50.35%),83 (0.29),←,
17,"Boyd, Tom",21y 40d,38 (22-0-16 57.89%),37 (0.97),29 (19-0-10 65.52%),29 (1.00)
12,"Cordy, Zaine",19y 340d,11 (8-0-3 72.73%),8 (0.73),←,
6,"Dahlhaus, Luke",24y 41d,115 (54-0-61 46.96%),95 (0.83),←,
35,"Daniel, Caleb",20y 86d,34 (24-0-10 70.59%),17 (0.50),←,
29,"Dickson, Tory",29y 5d,79 (40-0-39 50.63%),138 (1.75),←,
20,"Dunkley, Josh",19y 266d,17 (13-0-4 76.47%),9 (0.53),←,
30,"Hamling, Joel",23y 175d,23 (16-0-7 69.57%),,←,
7,"Hunter, Lachie",21y 293d,62 (34-0-28 54.84%),26 (0.42),←,
39,"Johannisen, Jason",23y 328d,64 (32-0-32 50.00%),18 (0.28),←,
21,"Liberatore, Tom",24y 138d,98 (40-0-58 40.82%),32 (0.33),←,
11,"Macrae, Jack",22y 59d,77 (41-0-36 53.25%),19 (0.25),←,
16,"McLean, Toby",20y 244d,19 (15-0-4 78.95%),16 (0.84),←,
38,"Morris, Dale",33y 277d,230 (127-2-101 55.65%),3 (0.01),←,
42,"Picken, Liam",30y 61d,176 (88-0-88 50.00%),63 (0.36),←,
18,"Roberts, Fletcher",23y 120d,37 (20-0-17 54.05%),,←,
23,"Roughead, Jordan",25y 333d,113 (54-0-59 47.79%),24 (0.21),←,
14,"Smith, Clay",23y 143d,47 (19-0-28 40.43%),35 (0.74),←,
9,"Stringer, Jake",22y 159d,73 (40-0-33 54.79%),136 (1.86),←,
10,"Wood, Easton",27y 27d,107 (58-0-49 54.21%),15 (0.14),←,
Totals,Totals,24y 144d,1807 (951-4-852 52.63%),839 (0.46),,
C,"Beveridge, Luke",46y 39d,49 (33-0-16 67.35%),,←,
