Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
4,"Ablett, Gary",36y 37d,348 (186-2-160 53.74%),439 (1.26),238 (151-2-85 63.87%),315 (1.32)
30,"Atkins, Tom",24y 276d,26 (16-0-10 61.54%),8 (0.31),←,
24,"Bews, Jed",26y 189d,85 (47-2-36 56.47%),10 (0.12),←,
46,"Blicavs, Mark",29y 84d,161 (105-2-54 65.84%),36 (0.22),←,
40,"Dahlhaus, Luke",27y 304d,181 (88-0-93 48.62%),127 (0.70),27 (18-0-9 66.67%),17 (0.63)
35,"Dangerfield, Patrick",30y 76d,251 (144-1-106 57.57%),285 (1.14),97 (63-1-33 65.46%),122 (1.26)
22,"Duncan, Mitch",29y 10d,206 (146-1-59 71.12%),150 (0.73),←,
29,"Guthrie, Cameron",27y 306d,164 (106-2-56 65.24%),53 (0.32),←,
26,"Hawkins, Tom",31y 335d,259 (184-2-73 71.43%),558 (2.15),←,
38,"Henry, Jack",21y 296d,48 (29-0-19 60.42%),8 (0.17),←,
27,"Menegola, Sam",28y 105d,68 (42-1-25 62.50%),50 (0.74),←,
32,"Miers, Gryan",21y 82d,28 (18-0-10 64.29%),33 (1.18),←,
19,"Narkle, Quinton",22y 200d,15 (7-0-8 46.67%),10 (0.67),←,
42,"OConnor, Mark",23y 155d,33 (20-0-13 60.61%),2 (0.06),←,
17,"Ratugolea, Esava",21y 332d,31 (21-0-10 67.74%),22 (0.71),←,
23,"Rohan, Gary",29y 13d,128 (84-1-43 66.02%),125 (0.98),22 (14-0-8 63.64%),29 (1.32)
14,"Selwood, Joel",32y 25d,298 (217-1-80 72.99%),160 (0.54),←,
1,"Stanley, Rhys",29y 202d,135 (71-1-63 52.96%),87 (0.64),77 (50-1-26 65.58%),47 (0.61)
9,"Steven, Jack",30y 84d,184 (69-3-112 38.32%),112 (0.61),1 (0-0-1 0.00%),
44,"Stewart, Tom",27y 97d,71 (45-0-26 63.38%),3 (0.04),←,
7,"Taylor, Harry",34y 8d,264 (192-2-70 73.11%),75 (0.28),←,
2,"Tuohy, Zach",30y 193d,189 (89-2-98 47.62%),59 (0.31),69 (41-1-27 60.14%),19 (0.28)
Totals,Totals,27y 354d,3173 (1926-23-1224 60.70%),2412 (0.76),,
C,"Scott, Chris",44y 48d,218 (149-2-67 68.81%),,←,
