Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
8,"Bewick, Darren",17,3,6,23,1,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,
23,"Cransberg, Peter",10,2,3,13,,,,1.0,,,,,,,,,,,,,,,
7,"Daniher, Chris",5,2,13,18,,,,4.0,,,,,1.0,2.0,,,,,,,,,
5,"Daniher, Terry",11,4,9,20,,,,,,,,,5.0,1.0,,,,,,,,,
15,"Ezard, Alan",22,8,4,26,1,,,1.0,,,,,2.0,,2.0,,,,,,,,
34,"Filandia, Peter",7,3,3,10,3,2.0,,,,,,,1.0,,,,,,,,,,
28,"Flood, David",7,4,8,15,,,2.0,1.0,,,,,3.0,2.0,,,,,,,,,
1,"Harvey, Mark",17,9,4,21,2,3.0,,,,,,,1.0,1.0,,,,,,,,,
45,"Heard, Shane",9,2,12,21,,,,3.0,,,,,,,,,,,,,,,
49,"Hills, Paul",9,5,21,30,,1.0,,1.0,,,,,2.0,,1.0,,,,,,,,
39,"Johnston, David",11,3,7,18,,1.0,,1.0,,,,,1.0,,,,,,,,,,
9,"Kickett, Derek",12,4,5,17,1,1.0,,,,,,,4.0,2.0,,,,,,,,,
27,"Madden, Simon",13,10,2,15,7,2.0,5.0,,,,,,3.0,1.0,,,,,,,,,
35,"McMullin, Ian",7,,10,17,,1.0,,1.0,,,,,1.0,,,,,,,,,,
12,"OBrien, Craig",16,11,7,23,2,3.0,,3.0,,,,,1.0,2.0,,,,,,,,,
10,"ODonnell, Gary",8,1,5,13,,,,2.0,,,,,2.0,1.0,,,,,,,,,
14,"Plain, Bradley",10,,1,11,1,1.0,,1.0,,,,,,2.0,,,,,,,,,
3,"Salmon, Paul",14,10,11,25,3,,11.0,,,,,,6.0,2.0,3.0,,,,,,,,
21,"Wallis, Dean",6,1,2,8,,,,2.0,,,,,1.0,1.0,,,,,,,,,
32,"Watson, Tim",7,4,11,18,1,,,,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,218,86,144,362,22,19.0,18.0,22.0,,,,,36.0,19.0,6.0,,,,,,,,
Opposition,Opposition,177,57,109,286,12,12.0,14.0,28.0,,,,,19.0,36.0,,,,,,,,,
