Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",33y 217d,215 (124-1-90 57.91%),875 (4.07),209 (119-1-89 57.18%),865 (4.14)
6,"Barnes, John",25y 339d,73 (42-1-30 58.22%),22 (0.30),61 (36-0-25 59.02%),10 (0.16)
9,"Breuer, Shayne",22y 238d,31 (21-0-10 67.74%),29 (0.94),←,
16,"Brownless, Bill",28y 98d,161 (92-1-68 57.45%),379 (2.35),←,
40,"Brown, Paul",26y,63 (44-0-19 69.84%),62 (0.98),←,
7,"Couch, Paul",30y 291d,214 (125-0-89 58.41%),186 (0.87),←,
39,"Cunningham, John",21y 76d,2 (2-0-0 100.00%),,←,
36,"Graham, Ben",21y 185d,14 (11-0-3 78.57%),3 (0.21),←,
19,"Hall, Derek",24y 158d,4 (3-0-1 75.00%),5 (1.25),2 (1-0-1 50.00%),2 (1.00)
42,"Hickmott, Adrian",23y 37d,33 (21-0-12 63.64%),16 (0.48),←,
29,"Hinkley, Ken",28y 218d,124 (73-0-51 58.87%),75 (0.60),113 (69-0-44 61.06%),54 (0.48)
32,"Hocking, Garry",26y 210d,146 (84-1-61 57.88%),136 (0.93),←,
4,"Lord, Aaron",19y 289d,7 (6-0-1 85.71%),3 (0.43),←,
21,"Mansfield, Michael",23y 271d,80 (48-0-32 60.00%),42 (0.52),←,
17,"McGrath, Tim",24y 211d,83 (53-0-30 63.86%),5 (0.06),76 (49-0-27 64.47%),5 (0.07)
31,"Mensch, David",22y 265d,38 (29-0-9 76.32%),45 (1.18),←,
23,"Pickering, Liam",26y 239d,56 (31-0-25 55.36%),27 (0.48),34 (22-0-12 64.71%),19 (0.56)
15,"Riccardi, Peter",22y 140d,66 (44-0-22 66.67%),53 (0.80),←,
12,"Sholl, Brad",22y 177d,8 (5-0-3 62.50%),1 (0.13),6 (5-0-1 83.33%),1 (0.17)
37,"Simpson, Sean",25y 20d,65 (41-0-24 63.08%),9 (0.14),58 (40-0-18 68.97%),8 (0.14)
11,"Tudor, Leigh",25y 223d,37 (21-0-16 56.76%),27 (0.73),29 (18-0-11 62.07%),21 (0.72)
Totals,Totals,25y 12d,1520 (920-4-596 60.53%),2000 (1.32),,
C,"Ayres, Gary",34y 220d,6 (5-0-1 83.33%),,←,
