Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",24y 35d,44 (23-0-21 52.27%),66 (1.50),←,
21,"Barlow, Michael",23y 245d,20 (10-0-10 50.00%),18 (0.90),←,
6,"Broughton, Greg",24y 325d,51 (21-0-30 41.18%),9 (0.18),←,
30,"Clarke, Zac",21y 145d,19 (5-0-14 26.32%),5 (0.26),←,
15,"Crowley, Ryan",27y 168d,113 (55-0-58 48.67%),84 (0.74),←,
7,"Fyfe, Nat",19y 336d,38 (20-0-18 52.63%),30 (0.79),←,
14,"Grover, Antoni",31y 162d,200 (86-0-114 43.00%),27 (0.14),←,
32,"Hill, Stephen",21y 111d,65 (29-0-36 44.62%),42 (0.65),←,
19,"Hinkley, Clayton",22y 180d,20 (6-0-14 30.00%),5 (0.25),←,
5,"Ibbotson, Garrick",23y 158d,78 (29-0-49 37.18%),19 (0.24),←,
37,"Johnson, Michael",26y 304d,123 (60-0-63 48.78%),51 (0.41),←,
23,"Mayne, Chris",22y 291d,56 (27-0-29 48.21%),61 (1.09),←,
18,"McPharlin, Luke",29y 262d,187 (91-0-96 48.66%),113 (0.60),175 (83-0-92 47.43%),110 (0.63)
9,"McPhee, Adam",28y 318d,202 (84-1-117 41.83%),110 (0.54),60 (25-0-35 41.67%),27 (0.45)
16,"Mundy, David",26y 31d,142 (67-0-75 47.18%),56 (0.39),←,
13,"Mzungu, Tendai",25y 173d,12 (4-0-8 33.33%),9 (0.75),←,
10,"Palmer, Rhys",22y 188d,52 (21-0-31 40.38%),23 (0.44),←,
29,"Pavlich, Matthew",29y 232d,256 (112-0-144 43.75%),489 (1.91),←,
4,"Pitt, Jayden",18y 317d,7 (4-0-3 57.14%),2 (0.29),←,
31,"Sandilands, Aaron",28y 257d,167 (84-0-83 50.30%),65 (0.39),←,
36,"Silvagni, Alex",23y 325d,23 (13-0-10 56.52%),5 (0.22),←,
8,"Suban, Nick",21y 103d,46 (17-0-29 36.96%),15 (0.33),←,
Totals,Totals,24y 278d,1921 (868-1-1052 45.18%),1304 (0.68),,
C,"Harvey, Mark",46y 70d,95 (39-0-56 41.05%),,←,
