Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Boak, Travis",17,4.0,12,29,,1.0,,6.0,1.0,6.0,6.0,5.0,2.0,1.0,2.0,9,19,,1.0,1.0,,2.0,82.0
5,"Broadbent, Matthew",16,3.0,7,23,,,,3.0,3.0,2.0,,,,,,6,17,,,1.0,2.0,,89.0
17,"Clurey, Tom",9,5.0,4,13,,,,1.0,2.0,,,,,,,3,9,1.0,,5.0,1.0,,95.0
30 ↑,"Colquhoun, Sam",14,7.0,6,20,,,,3.0,5.0,4.0,2.0,3.0,,1.0,,3,17,,,1.0,,,61.0
7,"Ebert, Brad",13,6.0,9,22,,,,4.0,2.0,3.0,1.0,3.0,,1.0,,8,14,,,,1.0,,87.0
9,"Gray, Robbie",13,3.0,24,37,1.0,,,5.0,,4.0,12.0,9.0,2.0,1.0,3.0,18,19,,,2.0,1.0,1.0,93.0
46,"Gray, Sam",10,4.0,10,20,1.0,,,5.0,1.0,4.0,4.0,1.0,2.0,,,9,12,1.0,1.0,1.0,,3.0,87.0
8,"Hartlett, Hamish",14,5.0,13,27,,,,1.0,6.0,1.0,1.0,2.0,2.0,1.0,,7,22,1.0,,1.0,1.0,,86.0
36,"Hombsch, Jack",7,6.0,9,16,,,,5.0,5.0,2.0,,3.0,,2.0,,4,11,,,4.0,,,89.0
23,"Lobbe, Matthew",2,2.0,5,7,1.0,,29.0,4.0,1.0,3.0,1.0,2.0,1.0,2.0,,4,4,2.0,1.0,3.0,,,85.0
26,"Moore, Andrew",9,5.0,11,20,1.0,,,5.0,1.0,2.0,4.0,2.0,2.0,2.0,,8,13,,1.0,3.0,,,88.0
3,"Neade, Jake",9,3.0,7,16,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,6,10,,,1.0,2.0,,86.0
13,"OShea, Cameron",7,3.0,14,21,,,,4.0,2.0,3.0,,4.0,,1.0,,5,17,,,7.0,,,86.0
29,"Pittard, Jasper",9,2.0,7,16,,,,1.0,1.0,1.0,,1.0,3.0,,,7,10,,,3.0,1.0,,80.0
4,"Ryder, Paddy",6,5.0,8,14,1.0,3.0,13.0,5.0,,,1.0,3.0,2.0,,,8,6,2.0,2.0,1.0,,,93.0
28,"Schulz, Jay",7,8.0,2,9,2.0,2.0,,2.0,,2.0,,2.0,1.0,1.0,,2,8,1.0,4.0,2.0,,,92.0
12,"Trengove, Jackson",3,4.0,9,12,,,1.0,3.0,,,,2.0,,2.0,,7,6,3.0,,5.0,,,81.0
39,"Westhoff, Justin",17,7.0,6,23,2.0,2.0,,2.0,3.0,5.0,,1.0,3.0,,,8,12,1.0,1.0,5.0,1.0,1.0,86.0
19,"White, Matt",9,2.0,5,14,2.0,,,2.0,1.0,4.0,2.0,7.0,2.0,3.0,,5,11,,,,,,77.0
16 ↓,"Wines, Ollie",1,,4,5,,,,,,,,,,,,1,4,,,,,,9.0
20,"Wingard, Chad",11,3.0,4,15,4.0,2.0,,3.0,,2.0,2.0,1.0,1.0,,1.0,6,7,,1.0,1.0,,,92.0
40,"Young, Aaron",9,1.0,12,21,,,,4.0,3.0,3.0,6.0,3.0,1.0,1.0,,9,11,,,,,2.0,76.0
Totals,Totals,212,88.0,188,400,17.0,10.0,43.0,69.0,38.0,52.0,42.0,55.0,25.0,20.0,6.0,143,259,12.0,12.0,47.0,10.0,9.0,
Opposition,Opposition,196,87.0,131,327,6.0,13.0,38.0,56.0,34.0,51.0,32.0,47.0,20.0,25.0,,128,200,10.0,12.0,42.0,4.0,5.0,
