Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Balta, Noah",11,8,3,14,,,,1.0,4.0,2.0,,5,,4.0,,2.0,13,,,5.0,1.0,,81.0
41,"Banks, Sam",8,3,7,15,,,,2.0,,1.0,1.0,2,,1.0,,3.0,11,,,,1.0,,74.0
35,"Broad, Nathan",8,3,5,13,,,,1.0,3.0,1.0,,2,,1.0,,1.0,11,,,4.0,2.0,,94.0
30,"Brown, Tom",13,9,1,14,1.0,,,1.0,4.0,3.0,,1,,,,2.0,11,,1.0,2.0,,,84.0
44,"Campbell, Seth",7,5,4,11,1.0,,,2.0,,3.0,,3,,,,3.0,9,,,,,,84.0
27,"Dow, Thomson",7,2,11,18,,,,,1.0,2.0,1.0,2,,1.0,,3.0,15,,,,,1.0,80.0
26,"Faull, Jonty",3,2,4,7,1.0,,,1.0,,,,1,,1.0,,3.0,4,1.0,1.0,1.0,,,76.0
48,"Green, Steely",5,4,3,8,1.0,1.0,,1.0,,1.0,1.0,1,1.0,,,2.0,6,,1.0,3.0,,,87.0
2,"Hopper, Jacob",10,3,18,28,,,,4.0,1.0,4.0,5.0,3,1.0,2.0,,8.0,19,,1.0,,,1.0,87.0
22,"Lalor, Sam",5,3,7,12,,1.0,,4.0,,3.0,2.0,4,,,,7.0,5,1.0,1.0,1.0,,,80.0
19,"Lynch, Tom",6,5,1,7,,3.0,,1.0,,,,5,1.0,3.0,,4.0,4,1.0,3.0,,,,84.0
7,"Mansell, Rhyan",8,6,2,10,1.0,2.0,,,,,1.0,5,,2.0,,4.0,6,1.0,4.0,1.0,,,71.0
33,"McIntosh, Kamdyn",9,4,3,12,,,,4.0,,2.0,,3,1.0,1.0,,3.0,9,1.0,,1.0,,,73.0
12,"Miller, Ben",3,1,6,9,,,,1.0,,1.0,,2,1.0,,,5.0,5,,,3.0,,,92.0
25,"Nankervis, Toby",6,1,8,14,,,29.0,4.0,,,4.0,3,2.0,1.0,,7.0,6,,,1.0,,,78.0
13,"Ralphsmith, Hugo",8,3,4,12,,,,1.0,1.0,3.0,1.0,2,,,,4.0,8,,,1.0,1.0,,85.0
17 ↓,"Rioli, Maurice",3,1,2,5,,1.0,,2.0,,2.0,,1,1.0,1.0,,2.0,4,,1.0,,,,43.0
5,"Ross, Jack",4,1,9,13,,,,,1.0,3.0,2.0,1,,1.0,,6.0,7,,,,1.0,2.0,75.0
15,"Short, Jayden",10,9,5,15,,,,4.0,4.0,1.0,,1,,1.0,,,14,,,1.0,1.0,1.0,82.0
14,"Taranto, Tim",12,5,14,26,,,,8.0,4.0,5.0,4.0,4,1.0,1.0,,9.0,17,,,,,,86.0
31,"Trainor, Luke",15,8,6,21,,,,2.0,4.0,3.0,,3,1.0,1.0,,4.0,16,1.0,,2.0,,,83.0
36 ↑,"Trezise, James",3,3,4,7,1.0,,,,3.0,1.0,,1,,1.0,,,7,,,,,,35.0
1,"Vlastuin, Nick",16,5,4,20,,,,2.0,4.0,1.0,,1,,,,2.0,11,,,1.0,,,86.0
Totals,Totals,180,94,131,311,6.0,8.0,29.0,46.0,34.0,42.0,22.0,56,10.0,23.0,,84.0,218,6.0,13.0,27.0,7.0,5.0,
Opposition,Opposition,238,120,190,428,16.0,13.0,39.0,46.0,36.0,51.0,29.0,43,23.0,10.0,6.0,117.0,306,11.0,21.0,26.0,13.0,12.0,
