Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",28y 55d,194 (113-0-81 58.25%),170 (0.88),71 (29-0-42 40.85%),50 (0.70)
10,"Cook, Troy",27y 257d,134 (60-0-74 44.78%),59 (0.44),91 (36-0-55 39.56%),48 (0.53)
38,"Cunningham, Ben",22y 155d,31 (12-0-19 38.71%),19 (0.61),←,
33,"Farmer, Jeff",26y 306d,163 (76-0-87 46.63%),323 (1.98),45 (24-0-21 53.33%),64 (1.42)
27,"Gilmore, Daniel",21y 54d,4 (3-0-1 75.00%),,←,
14,"Grover, Antoni",24y 45d,60 (25-0-35 41.67%),7 (0.12),←,
42,"Haddrill, Robert",23y 88d,36 (20-0-16 55.56%),,←,
4,"Hasleby, Paul",22y 318d,91 (36-0-55 39.56%),66 (0.73),←,
11,"Headland, Des",23y 95d,77 (56-0-21 72.73%),72 (0.94),25 (16-0-9 64.00%),20 (0.80)
20,"Longmuir, Justin",23y 95d,83 (32-0-51 38.55%),110 (1.33),←,
8,"McManus, Shaun",28y 76d,151 (55-0-96 36.42%),69 (0.46),←,
18,"McPharlin, Luke",22y 146d,40 (23-0-17 57.50%),10 (0.25),28 (15-0-13 53.57%),7 (0.25)
34,"Medhurst, Paul",22y 136d,48 (26-0-22 54.17%),96 (2.00),←,
23,"Parker, Shane",31y 67d,167 (59-0-108 35.33%),9 (0.05),←,
29,"Pavlich, Matthew",22y 116d,89 (35-0-54 39.33%),95 (1.07),←,
12,"Polak, Graham",19y 314d,31 (20-0-11 64.52%),,←,
31,"Sandilands, Aaron",21y 141d,24 (17-0-7 70.83%),6 (0.25),←,
3,"Schammer, Byron",18y 309d,22 (15-0-7 68.18%),7 (0.32),←,
2,"Simmonds, Troy",25y 287d,87 (45-0-42 51.72%),41 (0.47),47 (25-0-22 53.19%),34 (0.72)
19,"Walker, James",25y 101d,103 (39-0-64 37.86%),10 (0.10),←,
26,"Waterhouse, Clive",29y 307d,104 (39-0-65 37.50%),174 (1.67),←,
6,"Woods, Dion",22y 91d,42 (20-0-22 47.62%),4 (0.10),←,
Totals,Totals,24y 79d,1781 (826-0-955 46.38%),1347 (0.76),,
C,"Connolly, Chris",41y 31d,51 (28-0-23 54.90%),,50 (27-0-23 54.00%),
