Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
5,"Ablett, Gary",31y 212d,170 (95-1-74 56.18%),616 (3.62),164 (90-1-73 55.18%),606 (3.70)
3,"Bairstow, Mark",29y 281d,115 (70-1-44 61.30%),143 (1.24),←,
6,"Barnes, John",23y 334d,29 (14-1-14 50.00%),19 (0.66),17 (8-0-9 47.06%),7 (0.41)
27,"Bews, Andrew",28y 286d,195 (102-1-92 52.56%),132 (0.68),←,
7,"Couch, Paul",28y 286d,170 (96-0-74 56.47%),142 (0.84),←,
28,"Darcy, Tim",29y 106d,143 (76-0-67 53.15%),64 (0.45),←,
42,"Hickmott, Adrian",21y 32d,8 (5-0-3 62.50%),5 (0.63),←,
29,"Hinkley, Ken",26y 213d,81 (45-0-36 55.56%),60 (0.74),70 (41-0-29 58.57%),39 (0.56)
32,"Hocking, Garry",24y 205d,107 (61-1-45 57.48%),106 (0.99),←,
1,"Hocking, Steve",28y 103d,165 (88-0-77 53.33%),10 (0.06),←,
10,"Hooper, Stephen",23y 357d,17 (10-0-7 58.82%),,←,
12,"Malakellis, Spiro",25y 8d,59 (36-0-23 61.02%),18 (0.31),←,
17,"McGrath, Tim",22y 206d,39 (25-0-14 64.10%),,32 (21-0-11 65.63%),
22,"Neeld, Mark",21y 292d,43 (24-0-19 55.81%),15 (0.35),←,
20,"OReilly, Stephen",20y 173d,2 (0-0-2 0.00%),,←,
23,"Pickering, Liam",24y 234d,26 (11-0-15 42.31%),11 (0.42),4 (2-0-2 50.00%),3 (0.75)
15,"Riccardi, Peter",20y 135d,26 (18-0-8 69.23%),20 (0.77),←,
8,"Scott, Robert",24y 61d,109 (61-1-47 56.42%),141 (1.29),←,
25,"Steele, Darren",27y 18d,125 (51-1-73 41.20%),32 (0.26),6 (3-0-3 50.00%),1 (0.17)
11,"Tudor, Leigh",23y 218d,11 (5-0-6 45.45%),9 (0.82),3 (2-0-1 66.67%),3 (1.00)
Totals,Totals,25y 115d,1640 (893-7-740 54.45%),1543 (0.94),,
C,"Blight, Malcolm",43y 74d,121 (70-0-51 57.85%),,105 (64-0-41 60.95%),
