Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
7,"Ash, Lachie",22y 53d,77 (35-1-41 46.10%),5 (0.06),←,
32,"Briggs, Kieren",23y 311d,21 (12-0-9 57.14%),7 (0.33),←,
46,"Brown, Callum",22y 363d,24 (11-0-13 45.83%),20 (0.83),←,
44,"Buckley, Jack",25y 239d,38 (18-1-19 48.68%),,←,
3,"Coniglio, Stephen",29y 241d,198 (89-1-108 45.20%),111 (0.56),←,
13,"Cumming, Isaac",25y 2d,70 (31-1-38 45.00%),4 (0.06),←,
34,"Fahey, Josh",19y 275d,6 (4-0-2 66.67%),3 (0.50),←,
4,"Greene, Toby",29y 322d,210 (97-2-111 46.67%),319 (1.52),←,
12,"Green, Tom",22y 202d,62 (26-1-35 42.74%),25 (0.40),←,
19,"Haynes, Nick",31y 87d,201 (94-4-103 47.76%),13 (0.06),←,
27,"Himmelberg, Harry",27y 97d,147 (78-2-67 53.74%),160 (1.09),←,
23,"Hogan, Jesse",28y 182d,135 (60-0-75 44.44%),257 (1.90),45 (19-0-26 42.22%),87 (1.93)
39,"Idun, Connor",23y 15d,63 (29-1-33 46.83%),,←,
25,"Keeffe, Lachlan",33y 121d,106 (54-0-52 50.94%),17 (0.16),66 (29-0-37 43.94%),10 (0.15)
22,"Kelly, Josh",28y 182d,193 (100-3-90 52.59%),120 (0.62),←,
38,"Lloyd, Daniel",31y 176d,96 (48-4-44 52.08%),71 (0.74),←,
31,"McMullin, Toby",19y 7d,1 (0-0-1 0.00%),,←,
36,"Perryman, Harry",24y 237d,103 (51-1-51 50.00%),25 (0.24),←,
26,"Riccardi, Jake",23y 279d,45 (20-0-25 44.44%),52 (1.16),←,
15,"Taylor, Sam",24y 100d,89 (47-0-42 52.81%),1 (0.01),←,
8,"Ward, Callan",33y 125d,290 (128-4-158 44.83%),143 (0.49),230 (96-4-130 42.61%),110 (0.48)
10,"Wehr, Jacob",25y 39d,14 (5-0-9 35.71%),4 (0.29),←,
6,"Whitfield, Lachie",29y 26d,204 (98-4-102 49.02%),71 (0.35),←,
Totals,Totals,26y 97d,2393 (1135-30-1228 47.43%),1428 (0.60),,
C,"Kingsley, Adam",47y 358d,21 (11-0-10 52.38%),,←,
