Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
17,"Camporeale, Scott",31y 337d,250 (122-1-127 49.00%),205 (0.82),17 (7-1-9 44.12%),5 (0.29)
2,"Dyson, Ricky",21y 289d,46 (16-1-29 35.87%),26 (0.57),←,
19,"Hille, David",26y 42d,118 (57-1-60 48.73%),84 (0.71),←,
35,"Hislop, Tom",19y 37d,2 (0-0-2 0.00%),1 (0.50),←,
14,"Johnson, Jason",29y 170d,180 (103-2-75 57.78%),107 (0.59),←,
1,"Johnson, Mark",29y 52d,189 (110-2-77 58.73%),88 (0.47),←,
27,"Laycock, Jason",22y 252d,35 (12-0-23 34.29%),21 (0.60),←,
18,"Lloyd, Matthew",29y 89d,224 (136-2-86 61.16%),803 (3.58),←,
42,"Lovett-Murray, Nathan",24y 238d,58 (20-0-38 34.48%),36 (0.62),←,
13,"Lovett, Andrew",24y 245d,43 (14-1-28 33.72%),53 (1.23),←,
25,"Lucas, Scott",29y 196d,240 (134-2-104 56.25%),416 (1.73),←,
33,"McPhee, Adam",24y 281d,119 (47-0-72 39.50%),56 (0.47),94 (41-0-53 43.62%),47 (0.50)
22,"Michael, Mal",30y 20d,216 (118-1-97 54.86%),30 (0.14),15 (8-0-7 53.33%),2 (0.13)
6,"Monfries, Angus",20y 176d,46 (14-1-31 31.52%),43 (0.93),←,
38,"Nash, Jay",21y 205d,14 (6-1-7 46.43%),5 (0.36),←,
11,"Peverill, Damien",28y 2d,129 (62-2-65 48.84%),28 (0.22),←,
9,"Ramanauskas, Adam",26y 237d,113 (75-1-37 66.81%),55 (0.49),←,
30,"Ryder, Paddy",19y 122d,24 (9-1-14 39.58%),5 (0.21),←,
20,"Slattery, Henry",21y 173d,25 (11-1-13 46.00%),5 (0.20),←,
24,"Stanton, Brent",21y 74d,69 (24-1-44 35.51%),40 (0.58),←,
4,"Watson, Jobe",22y 156d,49 (18-1-30 37.76%),19 (0.39),←,
12,"Welsh, Andrew",24y 153d,110 (47-2-61 43.64%),16 (0.15),←,
Totals,Totals,24y 344d,2299 (1155-24-1120 50.24%),2142 (0.93),,
C,"Sheedy, Kevin",59y 202d,627 (384-6-237 61.72%),,←,
