Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Adams, Taylor",10,2,13,23,,,,7.0,,4.0,2.0,7.0,1.0,1.0,,13.0,11.0,,,2.0,,,83.0
11,"Blair, Jarryd",5,4,9,14,3,,,6.0,,1.0,4.0,4.0,1.0,4.0,,8.0,6.0,1.0,2.0,2.0,,,93.0
29,"Broomhead, Tim",9,1,11,20,1,1.0,,2.0,,2.0,4.0,5.0,1.0,2.0,,11.0,9.0,,,1.0,,,85.0
16,"Brown, Nathan",2,,3,5,,,,4.0,,,,1.0,,1.0,,2.0,3.0,,,6.0,,,91.0
32,"Cloke, Travis",6,6,3,9,1,,1.0,4.0,,5.0,,3.0,1.0,2.0,,5.0,4.0,2.0,1.0,,,,99.0
25,"Crisp, Jack",10,4,7,17,,2.0,,1.0,1.0,5.0,,2.0,1.0,,,5.0,13.0,,1.0,3.0,,,81.0
5,"Elliott, Jamie",12,5,2,14,,,,6.0,,3.0,1.0,5.0,1.0,2.0,,3.0,12.0,,1.0,2.0,1.0,1.0,87.0
1,"Fasolo, Alex",6,5,7,13,1,1.0,,3.0,1.0,1.0,,1.0,,,,4.0,10.0,,2.0,2.0,,,89.0
45,"Frost, Jack",2,1,5,7,,,,1.0,2.0,,,,,,,4.0,3.0,,,7.0,,,92.0
6,"Goldsack, Tyson",3,1,5,8,,,,3.0,,,,1.0,1.0,,,4.0,4.0,,,1.0,,,89.0
4,"Grundy, Brodie",7,3,6,13,,,31.0,9.0,,2.0,2.0,2.0,1.0,2.0,,10.0,3.0,1.0,,5.0,,,87.0
8,"Langdon, Tom",13,4,12,25,,1.0,,2.0,5.0,3.0,1.0,5.0,,1.0,,11.0,12.0,1.0,2.0,4.0,,1.0,86.0
43,"Oxley, Adam",22,2,11,33,,,,2.0,12.0,2.0,1.0,3.0,1.0,,,9.0,17.0,,,2.0,,,88.0
10,"Pendlebury, Scott",18,5,14,32,,1.0,,,4.0,5.0,3.0,,,,,12.0,19.0,1.0,,1.0,,,79.0
31,"Ramsay, Jackson",9,2,11,20,,,,,5.0,,,3.0,,,,7.0,12.0,,,6.0,1.0,,82.0
40 ↑,"Seedsman, Paul",11,3,3,14,,,,,2.0,4.0,,2.0,1.0,,,1.0,13.0,,,,2.0,1.0,62.0
28 ↓,"Sinclair, Ben",2,1,1,3,,,,1.0,1.0,,1.0,,1.0,,,1.0,2.0,,,1.0,,,16.0
36,"Swan, Dane",13,2,12,25,1,1.0,,2.0,,5.0,3.0,1.0,1.0,1.0,,12.0,14.0,1.0,,2.0,3.0,2.0,87.0
34,"Toovey, Alan",6,1,4,10,,,,4.0,4.0,,1.0,3.0,2.0,,,7.0,3.0,,,4.0,,,84.0
18,"Varcoe, Travis",5,2,8,13,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,10.0,1.0,,,,,73.0
9,"White, Jesse",9,7,8,17,2,1.0,8.0,,1.0,1.0,1.0,4.0,1.0,1.0,,11.0,7.0,3.0,3.0,2.0,,1.0,81.0
26,"Williams, Marley",9,,8,17,,,,4.0,4.0,,4.0,1.0,1.0,,,12.0,3.0,,,2.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,189,61,163,352,9,9.0,40.0,64.0,43.0,44.0,29.0,54.0,17.0,18.0,,155.0,190.0,11.0,12.0,55.0,7.0,6.0,
Opposition,Opposition,258,126,168,426,12,18.0,38.0,68.0,32.0,58.0,45.0,45.0,18.0,17.0,6.0,147.0,272.0,7.0,17.0,41.0,4.0,11.0,
