Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",13,2,4,17,2,,,4.0,,6.0,3.0,1.0,1.0,,,6.0,11.0,,,,1.0,,
10,"Ashcroft, Marcus",15,2,6,21,,,,4.0,1.0,3.0,8.0,,,,,8.0,13.0,,,,,,
20,"Black, Simon",9,4,11,20,2,1.0,,1.0,,7.0,5.0,1.0,,,3.0,12.0,9.0,1.0,1.0,,,,
48,"Calthorpe, David",15,3,5,20,,,,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,6.0,14.0,,1.0,,,,
1,"Champion, Richard",4,1,3,7,,1.0,,3.0,1.0,2.0,1.0,2.0,,1.0,,3.0,3.0,1.0,,,,,
16,"Clarke, Matthew",4,2,2,6,,,24.0,1.0,1.0,4.0,6.0,1.0,,,,5.0,2.0,,,2.0,,,
32,"Hart, Shaun",14,2,6,20,,,,2.0,1.0,3.0,3.0,1.0,2.0,,,10.0,9.0,,,3.0,,,
31,"Heuskes, Adam",8,4,5,13,,,,,3.0,2.0,,1.0,2.0,1.0,,7.0,4.0,1.0,,1.0,3.0,,
2,"Johnson, Chris",5,2,3,8,,,,5.0,,1.0,,3.0,3.0,1.0,,5.0,4.0,1.0,,2.0,,,
27,"Keating, Clark",4,2,,4,,,13.0,2.0,1.0,2.0,,1.0,,1.0,,3.0,1.0,1.0,,,,,
41,"Kennedy, Matthew",5,5,3,8,,,,1.0,3.0,,,2.0,,,,2.0,7.0,,,1.0,,,
18,"Lambert, Craig",,,,,,,,,,,,,,,,,,,,,,,
44,"Lappin, Nigel",14,6,5,19,,,,3.0,4.0,4.0,3.0,2.0,1.0,2.0,,10.0,12.0,1.0,,,1.0,,
15,"Lawrence, Steven",12,7,8,20,,,,1.0,5.0,3.0,1.0,,,1.0,,10.0,11.0,1.0,,2.0,1.0,,
23,"Leppitsch, Justin",10,7,5,15,,,,1.0,6.0,,,3.0,,3.0,,5.0,10.0,2.0,,3.0,4.0,,
11,"Lynch, Alastair",8,6,,8,4,3.0,,,,,1.0,2.0,2.0,3.0,,8.0,1.0,5.0,6.0,,,,
4,"McRae, Craig",5,1,,5,1,,,3.0,,2.0,,,,,,2.0,3.0,,1.0,1.0,,,
39,"Notting, Tim",10,6,3,13,1,,,1.0,1.0,3.0,,3.0,,1.0,,7.0,6.0,3.0,3.0,,,,
24,"Picken, Marcus",7,5,2,9,1,4.0,,1.0,,2.0,,,1.0,1.0,,7.0,3.0,3.0,3.0,1.0,,,
22,"Scott, Chris",14,9,2,16,,,,2.0,2.0,2.0,1.0,3.0,,,1.0,2.0,14.0,2.0,,2.0,,,
3,"Voss, Michael",15,7,5,20,1,2.0,,,2.0,6.0,5.0,2.0,,,,4.0,17.0,1.0,4.0,3.0,,,
33,"White, Darryl",7,7,7,14,1,,1.0,,,2.0,1.0,2.0,1.0,2.0,,10.0,5.0,4.0,,,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,198,90,85,283,13,16.0,38.0,36.0,33.0,58.0,40.0,31.0,14.0,18.0,4.0,132.0,159.0,27.0,19.0,21.0,11.0,,
Opposition,Opposition,177,70,160,337,12,6.0,32.0,23.0,35.0,50.0,31.0,46.0,18.0,14.0,2.0,126.0,215.0,14.0,16.0,23.0,4.0,,
