Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Beaumont, Simon",12,6,4,16,1,,,1.0,1.0,3.0,,4.0,,3.0,,1.0,16.0,,,2.0,,,
21,"Bradley, Craig",13,3,6,19,1,,,,3.0,4.0,2.0,1.0,1.0,,,4.0,13.0,,,1.0,,,
32,"Culpitt, Heath",1,1,1,2,,,,1.0,,,,,,,,1.0,1.0,,,,,,
48,"Doering, Jordan",8,2,6,14,,,,2.0,1.0,2.0,1.0,2.0,,,,10.0,5.0,1.0,,,,,
25,"Fevola, Brendan",9,5,2,11,3,2.0,,,,3.0,,2.0,1.0,1.0,,3.0,8.0,1.0,2.0,2.0,,,
31,"Fletcher, Simon",8,5,9,17,,,,1.0,4.0,1.0,,1.0,1.0,1.0,,3.0,14.0,,,1.0,,,
17,"Freeborn, Scott",13,2,3,16,1,,,2.0,4.0,3.0,4.0,3.0,3.0,,,12.0,4.0,1.0,1.0,2.0,,,
9,"Hickmott, Adrian",14,10,8,22,3,2.0,,5.0,,4.0,,5.0,3.0,,,9.0,13.0,1.0,3.0,3.0,,,
37,"Hotton, Trent",8,4,2,10,,1.0,6.0,1.0,,6.0,1.0,1.0,1.0,1.0,,6.0,4.0,1.0,1.0,,,,
33,"Houlihan, Ryan",8,,3,11,1,2.0,,3.0,,2.0,2.0,2.0,,1.0,,3.0,7.0,,,2.0,,,
27,"Hulme, Darren",11,3,13,24,,,,4.0,,6.0,3.0,3.0,,1.0,,11.0,15.0,,,3.0,2.0,,
43,"Koutoufides, Anthony",13,4,8,21,4,3.0,,,1.0,2.0,2.0,4.0,1.0,,1.0,15.0,6.0,1.0,3.0,2.0,,,
10,"Mansfield, Michael",9,5,6,15,,2.0,,,,2.0,1.0,1.0,1.0,1.0,,5.0,10.0,,2.0,1.0,,,
22,"Manton, Glenn",7,5,4,11,,,,,6.0,,,1.0,1.0,1.0,,4.0,6.0,,,,2.0,,
3,"Massie, Kris",8,4,2,10,,,,1.0,4.0,,1.0,3.0,,1.0,,3.0,8.0,,,1.0,2.0,,
5,"McKay, Andrew",10,5,9,19,,,,3.0,1.0,1.0,,,,1.0,,8.0,12.0,1.0,,2.0,,,
40,"Plunkett, Jim",16,4,6,22,,1.0,,3.0,,8.0,5.0,2.0,,1.0,,7.0,15.0,,,3.0,2.0,,
11,"Porter, Mark",7,5,7,14,,,28.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,,7.0,7.0,1.0,,1.0,,,
7,"Ratten, Brett",17,5,16,33,2,2.0,,6.0,,6.0,10.0,2.0,2.0,1.0,3.0,13.0,19.0,,,1.0,,,
23,"Rice, Dean",3,1,3,6,,,,1.0,1.0,,1.0,,1.0,1.0,,4.0,3.0,,,,,,
8,"Whitnall, Lance",10,5,2,12,,2.0,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,,4.0,8.0,1.0,,1.0,,,
34,"Wiggins, Simon",2,1,2,4,1,,,,,,,1.0,,,,2.0,3.0,,1.0,3.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,85,122,329,17,23.0,35.0,38.0,31.0,60.0,36.0,41.0,17.0,17.0,4.0,135.0,197.0,9.0,13.0,31.0,8.0,,
Opposition,Opposition,181,83,147,328,14,8.0,27.0,21.0,30.0,48.0,38.0,42.0,17.0,17.0,2.0,122.0,209.0,11.0,15.0,31.0,7.0,,
