Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
22,"Breust, Luke",27y 231d,175 (128-1-46 73.43%),334 (1.91),←,
5,"Burton, Ryan",21y 150d,37 (18-1-18 50.00%),5 (0.14),←,
18,"Ceglar, Jonathon",27y 136d,54 (41-0-13 75.93%),33 (0.61),←,
8,"Duryea, Taylor",27y 67d,115 (81-1-33 70.87%),20 (0.17),←,
12,"Frawley, James",29y 283d,198 (72-1-125 36.62%),24 (0.12),59 (38-0-21 64.41%),6 (0.10)
44,"Glass, Conor",20y 275d,9 (5-0-4 55.56%),,←,
15,"Hardwick, Blake",21y 145d,34 (19-1-14 57.35%),2 (0.06),←,
31,"Henderson, Ricky",29y 292d,121 (60-1-60 50.00%),62 (0.51),31 (14-1-16 46.77%),19 (0.61)
17,"Howe, Daniel",22y 208d,45 (31-1-13 70.00%),9 (0.20),←,
4,"Impey, Jarman",22y 356d,89 (48-0-41 53.93%),42 (0.47),14 (8-0-6 57.14%),8 (0.57)
29,"Langford, Will",25y 362d,72 (46-1-25 64.58%),24 (0.33),←,
7,"McEvoy, Ben",28y 354d,182 (107-3-72 59.62%),74 (0.41),91 (56-1-34 62.09%),47 (0.52)
3,"Mitchell, Tom",25y 30d,101 (60-1-40 59.90%),55 (0.54),36 (18-1-17 51.39%),17 (0.47)
35,"Morrison, Harry",19y 230d,13 (7-0-6 53.85%),2 (0.15),←,
23,"OBrien, Tim",24y 94d,45 (30-1-14 67.78%),37 (0.82),←,
10,"OMeara, Jaeger",24y 127d,63 (27-0-36 42.86%),37 (0.59),19 (9-0-10 47.37%),10 (0.53)
28,"Puopolo, Paul",30y 210d,158 (116-0-42 73.42%),162 (1.03),←,
2,"Roughead, Jarryd",31y 158d,267 (168-2-97 63.30%),550 (2.06),←,
26,"Shiels, Liam",27y 62d,176 (123-1-52 70.17%),63 (0.36),←,
6,"Sicily, James",23y 175d,56 (34-1-21 61.61%),53 (0.95),←,
16,"Smith, Isaac",29y 182d,171 (124-1-46 72.81%),143 (0.84),←,
24,"Stratton, Ben",29y 121d,160 (110-1-49 69.06%),1 (0.01),←,
Totals,Totals,25y 343d,2341 (1455-19-867 62.15%),1732 (0.74),,
C,"Clarkson, Alastair",50y 64d,319 (198-2-119 62.38%),,←,
