Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
5,"Buckley, Nathan",33y 312d,263 (109-2-152 41.83%),271 (1.03),243 (105-2-136 43.62%),250 (1.03)
17,"Burns, Scott",31y 162d,209 (90-1-118 43.30%),126 (0.60),←,
10,"Caracella, Blake",29y 80d,187 (119-2-66 64.17%),218 (1.17),27 (10-0-17 37.04%),34 (1.26)
8,"Clement, James",29y 272d,204 (85-0-119 41.67%),48 (0.24),120 (59-0-61 49.17%),10 (0.08)
1,"Davis, Leon",24y 351d,110 (50-0-60 45.45%),134 (1.22),←,
4,"Didak, Alan",23y 108d,89 (49-0-40 55.06%),123 (1.38),←,
25,"Fraser, Josh",24y 149d,123 (65-0-58 52.85%),112 (0.91),←,
6,"Holland, Brodie",26y 151d,139 (58-0-81 41.73%),135 (0.97),103 (50-0-53 48.54%),98 (0.95)
26,"Johnson, Ben",25y 59d,123 (65-0-58 52.85%),26 (0.21),←,
18,"Licuria, Paul",28y 150d,170 (74-0-96 43.53%),61 (0.36),160 (72-0-88 45.00%),59 (0.37)
24,"Lockyer, Tarkyn",26y 216d,129 (58-0-71 44.96%),67 (0.52),←,
3,"Lonie, Ryan",23y 91d,106 (55-0-51 51.89%),56 (0.53),←,
27,"Maxwell, Nick",23y,40 (19-0-21 47.50%),7 (0.17),←,
7,"Morrison, Chad",28y 66d,164 (82-1-81 50.30%),88 (0.54),16 (5-0-11 31.25%),1 (0.06)
11,"OBree, Shane",27y 80d,155 (75-0-80 48.39%),63 (0.41),136 (66-0-70 48.53%),60 (0.44)
16,"Pendlebury, Scott",18y 147d,1 (1-0-0 100.00%),1 (1.00),←,
35,"Prestigiacomo, Simon",28y 123d,168 (68-0-100 40.48%),3 (0.02),←,
21,"Richards, Guy",23y 74d,20 (9-0-11 45.00%),3 (0.15),←,
23,"Rocca, Anthony",28y 292d,194 (92-0-102 47.42%),320 (1.65),172 (81-0-91 47.09%),309 (1.80)
39,"Shaw, Heath",20y 188d,15 (8-0-7 53.33%),4 (0.27),←,
36,"Swan, Dane",22y 98d,40 (19-0-21 47.50%),20 (0.50),←,
14,"Wakelin, Shane",31y 295d,208 (98-2-108 47.60%),19 (0.09),114 (57-0-57 50.00%),
Totals,Totals,26y 108d,2857 (1348-8-1501 47.18%),1905 (0.67),,
C,"Malthouse, Mick",52y 290d,526 (294-4-228 56.27%),,148 (71-0-77 47.97%),
