Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",22y 314d,73 (22-0-51 30.14%),26 (0.36),42 (19-0-23 45.24%),14 (0.33)
14,"Aish, James",20y 265d,43 (14-0-29 32.56%),16 (0.37),11 (6-0-5 54.55%),8 (0.73)
16,"Brown, Nathan",27y 226d,126 (75-1-50 59.92%),7 (0.06),←,
32,"Cloke, Travis",29y 147d,244 (149-2-93 61.48%),438 (1.80),←,
25,"Crisp, Jack",22y 302d,58 (25-0-33 43.10%),33 (0.57),40 (18-0-22 45.00%),23 (0.57)
39,"Crocker, Ben",19y 162d,7 (3-0-4 42.86%),5 (0.71),←,
2,"de Goey, Jordan",20y 137d,33 (14-0-19 42.42%),15 (0.45),←,
19,"Greenwood, Levi",27y 162d,99 (49-1-49 50.00%),43 (0.43),25 (9-0-16 36.00%),17 (0.68)
4,"Grundy, Brodie",22y 106d,58 (29-0-29 50.00%),22 (0.38),←,
38,"Howe, Jeremy",26y 31d,116 (29-0-87 25.00%),83 (0.72),16 (7-0-9 43.75%),3 (0.19)
17,"Marsh, Jonathon",20y 287d,11 (5-0-6 45.45%),,←,
37,"Maynard, Brayden",19y 314d,25 (9-0-16 36.00%),5 (0.20),←,
30,"Moore, Darcy",20y 187d,24 (9-0-15 37.50%),30 (1.25),←,
10,"Pendlebury, Scott",28y 205d,232 (143-2-87 62.07%),150 (0.65),←,
20,"Reid, Ben",27y 92d,120 (74-2-44 62.50%),37 (0.31),←,
22,"Sidebottom, Steele",25y 210d,159 (102-2-55 64.78%),120 (0.75),←,
40,"Smith, Josh",22y 210d,14 (7-0-7 50.00%),3 (0.21),←,
7,"Treloar, Adam",23y 143d,97 (28-0-69 28.87%),57 (0.59),18 (8-0-10 44.44%),9 (0.50)
18,"Varcoe, Travis",28y 111d,173 (131-0-42 75.72%),145 (0.84),35 (17-0-18 48.57%),15 (0.43)
9,"White, Jesse",28y 203d,119 (59-2-58 50.42%),136 (1.14),48 (24-0-24 50.00%),63 (1.31)
26,"Williams, Marley",23y 8d,65 (35-0-30 53.85%),6 (0.09),←,
33,"Wills, Rupert",23y 71d,1 (1-0-0 100.00%),,←,
Totals,Totals,24y 44d,1897 (1012-12-873 53.35%),1377 (0.73),,
C,"Buckley, Nathan",44y 4d,110 (60-0-50 54.55%),,←,
