Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Leigh",4,1,2,6,,3.0,1.0,1.0,,,,2.0,2.0,1.0,,4.0,2.0,,,6.0,,,92.0
24,"Firrito, Michael",7,4,10,17,,,,5.0,,2.0,3.0,2.0,1.0,,,9.0,7.0,,,2.0,1.0,,71.0
6,"Grant, Shannon",10,7,5,15,,1.0,,3.0,2.0,1.0,,2.0,,,,,15.0,,1.0,,3.0,,83.0
15,"Green, Kasey",9,4,8,17,1,2.0,,,,2.0,2.0,1.0,2.0,,,7.0,9.0,,1.0,2.0,1.0,,70.0
31,"Hale, David",9,6,6,15,,,16.0,1.0,,2.0,2.0,1.0,2.0,,,4.0,11.0,,1.0,3.0,,,66.0
39,"Harding, Leigh",9,6,2,11,2,2.0,,,2.0,,,2.0,,1.0,,2.0,9.0,,4.0,,,,65.0
4,"Harris, Daniel",13,9,9,22,,,,5.0,3.0,6.0,4.0,,3.0,,,8.0,14.0,1.0,2.0,2.0,,,79.0
29,"Harvey, Brent",12,4,9,21,2,1.0,,1.0,1.0,1.0,,2.0,,1.0,,2.0,18.0,,1.0,1.0,,1.0,94.0
21,"Jones, Corey",8,2,7,15,,1.0,1.0,2.0,,3.0,3.0,2.0,2.0,1.0,,6.0,10.0,1.0,1.0,3.0,,1.0,77.0
35,"Makepeace, Troy",13,8,6,19,,,,4.0,4.0,3.0,2.0,,1.0,,,5.0,15.0,,,3.0,,,87.0
1,"McIntosh, Hamish",12,7,3,15,,1.0,7.0,1.0,2.0,3.0,2.0,,1.0,,,6.0,9.0,1.0,1.0,1.0,,,52.0
37,"Perry, Joel",7,6,6,13,,,1.0,1.0,2.0,,,,,,,4.0,9.0,,,6.0,,,91.0
20,"Petrie, Drew",7,8,5,12,,,,2.0,4.0,,,,,,2.0,1.0,11.0,,,8.0,,,100.0
30,"Pratt, Daniel",15,13,4,19,,,,3.0,2.0,1.0,1.0,2.0,,,,4.0,15.0,,1.0,3.0,1.0,,92.0
3,"Rawlings, Brady",6,4,10,16,,,,2.0,,3.0,1.0,2.0,,,,3.0,13.0,,,2.0,1.0,1.0,90.0
34,"Schwarze, Ben",9,7,4,13,1,,1.0,1.0,1.0,3.0,1.0,6.0,,4.0,,3.0,10.0,,2.0,2.0,,1.0,80.0
7,"Simpson, Adam",10,11,16,26,,,,1.0,2.0,2.0,1.0,2.0,,1.0,,9.0,17.0,,1.0,3.0,1.0,,86.0
9,"Sinclair, Jess",24,9,8,32,,,,1.0,4.0,3.0,1.0,2.0,1.0,,,7.0,24.0,1.0,,,,,92.0
19,"Swallow, Andrew",8,5,6,14,,,,6.0,1.0,1.0,6.0,3.0,3.0,1.0,,8.0,6.0,,,1.0,,,49.0
23,"Thompson, Nathan",11,10,2,13,3,4.0,,1.0,,2.0,,,,,,4.0,9.0,3.0,8.0,,,1.0,98.0
36,"Watt, Shannon",8,4,6,14,,,1.0,,2.0,1.0,,3.0,1.0,1.0,,4.0,10.0,,,4.0,,,98.0
8,"Wells, Daniel",10,3,12,22,2,,,,1.0,5.0,6.0,1.0,2.0,,,10.0,12.0,,1.0,,4.0,2.0,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,138,146,367,11,18.0,28.0,41.0,33.0,44.0,35.0,35.0,21.0,11.0,2.0,110.0,255.0,7.0,25.0,52.0,12.0,7.0,
Opposition,Opposition,180,88,137,317,12,13.0,25.0,49.0,36.0,44.0,27.0,41.0,11.0,21.0,4.0,94.0,222.0,3.0,11.0,38.0,22.0,10.0,
