Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",16,8,6,22,,1.0,,4.0,5.0,3.0,1.0,2.0,2.0,2.0,,2.0,20.0,,,4.0,1.0,,92.0
8,"Bewick, Rohan",6,1,3,9,,,,2.0,1.0,1.0,,5.0,,1.0,,1.0,6.0,,,4.0,,1.0,83.0
20,"Black, Simon",10,3,18,28,,1.0,,4.0,1.0,4.0,5.0,3.0,2.0,1.0,2.0,12.0,19.0,,,2.0,,3.0,71.0
1,"Docherty, Sam",15,5,12,27,,,,2.0,4.0,3.0,1.0,1.0,1.0,1.0,,7.0,19.0,1.0,,2.0,,1.0,80.0
41,"Golby, Mitch",11,6,11,22,,,,1.0,1.0,4.0,1.0,6.0,,1.0,,5.0,17.0,,,3.0,2.0,1.0,83.0
6,"Green, Josh",12,4,3,15,3,,,2.0,,5.0,,1.0,1.0,1.0,,4.0,11.0,1.0,2.0,,,,81.0
11 ↓,"Hanley, Pearce",8,1,3,11,1,1.0,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,4.0,7.0,,,1.0,1.0,,59.0
2,"Harwood, Ryan",14,4,13,27,,,,3.0,2.0,3.0,1.0,1.0,1.0,,,3.0,23.0,,,,1.0,1.0,88.0
35 ↑,"Lester, Ryan",5,4,8,13,,,,,1.0,1.0,2.0,1.0,,,,6.0,7.0,2.0,,,,1.0,24.0
23,"Leuenberger, Matthew",12,4,9,21,,,24.0,2.0,1.0,6.0,4.0,2.0,4.0,1.0,,7.0,13.0,,,5.0,,,85.0
36,"Maguire, Matt",5,5,7,12,,,1.0,2.0,2.0,2.0,,3.0,2.0,1.0,,8.0,4.0,1.0,,4.0,1.0,,95.0
32,"Mayes, Sam",15,4,6,21,4,3.0,,5.0,3.0,6.0,3.0,3.0,1.0,1.0,3.0,8.0,12.0,1.0,1.0,1.0,1.0,,85.0
9,"McGrath, Ashley",10,4,7,17,1,1.0,,1.0,,6.0,,6.0,,2.0,,10.0,9.0,1.0,2.0,,,1.0,86.0
21,"Merrett, Daniel",9,6,5,14,2,3.0,3.0,,1.0,1.0,,2.0,1.0,2.0,,4.0,9.0,3.0,4.0,3.0,,,91.0
24,"Patfull, Joel",9,8,11,20,,,,4.0,2.0,,1.0,,,,1.0,9.0,12.0,1.0,,10.0,,,95.0
29,"Raines, Andrew",3,1,11,14,,,,1.0,,2.0,1.0,1.0,,1.0,,3.0,11.0,,,1.0,,,88.0
30,"Redden, Jack",5,3,11,16,,,3.0,11.0,,3.0,2.0,1.0,,1.0,,6.0,10.0,,,2.0,1.0,,88.0
10,"Rich, Daniel",12,1,8,20,2,1.0,,1.0,1.0,4.0,4.0,1.0,5.0,1.0,,12.0,9.0,,,1.0,,2.0,80.0
38,"Rockliff, Tom",9,6,16,25,,,,6.0,,1.0,4.0,2.0,,2.0,,9.0,16.0,,,,,,79.0
14,"Staker, Brent",10,5,5,15,3,,2.0,,,3.0,,2.0,1.0,1.0,,4.0,11.0,,1.0,,,2.0,92.0
26,"Yeo, Elliot",13,8,11,24,,1.0,,3.0,3.0,4.0,1.0,2.0,1.0,,,5.0,20.0,,,3.0,,,92.0
15,"Zorko, Dayne",6,3,11,17,2,,1.0,5.0,1.0,3.0,2.0,2.0,2.0,,,8.0,9.0,1.0,2.0,,1.0,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,94,195,410,18,15.0,34.0,61.0,30.0,67.0,34.0,49.0,25.0,21.0,6.0,137.0,274.0,12.0,12.0,46.0,9.0,14.0,
Opposition,Opposition,185,83,123,308,9,9.0,40.0,56.0,47.0,41.0,35.0,52.0,21.0,24.0,,116.0,183.0,9.0,6.0,36.0,7.0,7.0,
