Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",23y 250d,85 (26-0-59 30.59%),28 (0.33),54 (23-0-31 42.59%),16 (0.30)
11,"Blair, Jarryd",27y 44d,149 (90-1-58 60.74%),113 (0.76),←,
29,"Broomhead, Tim",23y 67d,28 (10-0-18 35.71%),22 (0.79),←,
25,"Crisp, Jack",23y 238d,72 (30-0-42 41.67%),41 (0.57),54 (23-0-31 42.59%),31 (0.57)
2,"de Goey, Jordan",21y 74d,40 (17-0-23 42.50%),25 (0.63),←,
15,"Dunn, Lynden",30y 14d,170 (46-2-122 27.65%),98 (0.58),5 (3-0-2 60.00%),1 (0.20)
5,"Elliott, Jamie",24y 280d,79 (46-0-33 58.23%),121 (1.53),←,
1,"Fasolo, Alex",24y 354d,91 (52-0-39 57.14%),118 (1.30),←,
6,"Goldsack, Tyson",30y 6d,151 (93-0-58 61.59%),50 (0.33),←,
19,"Greenwood, Levi",28y 98d,111 (54-1-56 49.10%),50 (0.45),37 (14-0-23 37.84%),24 (0.65)
4,"Grundy, Brodie",23y 43d,72 (34-0-38 47.22%),25 (0.35),←,
32,"Hoskin-Elliott, Will",23y 268d,62 (16-0-46 25.81%),51 (0.82),10 (4-0-6 40.00%),9 (0.90)
38,"Howe, Jeremy",26y 333d,130 (34-0-96 26.15%),84 (0.65),30 (12-0-18 40.00%),4 (0.13)
37,"Maynard, Brayden",20y 250d,39 (14-0-25 35.90%),11 (0.28),←,
30,"Moore, Darcy",21y 123d,36 (14-0-22 38.89%),44 (1.22),←,
10,"Pendlebury, Scott",29y 141d,246 (148-2-96 60.57%),156 (0.63),←,
21,"Phillips, Tom",21y 21d,15 (7-0-8 46.67%),4 (0.27),←,
12,"Scharenberg, Matt",21y 252d,5 (3-0-2 60.00%),,←,
22,"Sidebottom, Steele",26y 146d,173 (107-2-64 62.43%),132 (0.76),←,
40,"Smith, Josh",23y 146d,27 (12-0-15 44.44%),6 (0.22),←,
7,"Treloar, Adam",24y 80d,110 (33-0-77 30.00%),69 (0.63),31 (13-0-18 41.94%),21 (0.68)
3,"Wells, Daniel",32y 114d,248 (128-2-118 52.02%),155 (0.63),5 (3-0-2 60.00%),5 (1.00)
Totals,Totals,25y 19d,2139 (1014-10-1115 47.41%),1403 (0.66),,
C,"Buckley, Nathan",44y 306d,124 (65-0-59 52.42%),,←,
