West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
6,"Banfield, Drew",7,5,8,15,,,,1.0,4.0,,,1.0,,,,7.0,8.0,1.0,,1.0,,,
15,"Chambers, Callum",8,3,10,18,2,1.0,,1.0,2.0,4.0,4.0,1.0,2.0,,,11.0,7.0,,,3.0,1.0,,
9,"Cousins, Ben",15,4,9,24,1,,,3.0,,10.0,2.0,1.0,1.0,1.0,,6.0,19.0,,,,1.0,,
29,"Donnelly, Andrew",7,2,,7,4,1.0,1.0,,,1.0,2.0,1.0,3.0,1.0,,5.0,1.0,2.0,2.0,,,,
32,"Embley, Andrew",8,4,5,13,1,1.0,2.0,3.0,1.0,4.0,3.0,2.0,2.0,,,5.0,7.0,,,,,,
41,"Fletcher, Chad",14,4,11,25,,1.0,,1.0,3.0,5.0,3.0,3.0,2.0,1.0,,12.0,15.0,1.0,,,1.0,,
23,"Glass, Darren",4,1,3,7,,,2.0,,1.0,,1.0,,,1.0,,4.0,3.0,,,,,,
47,"Green, Kasey",5,2,7,12,,,,2.0,,,2.0,1.0,1.0,2.0,,6.0,6.0,,,1.0,,,
38,"Haynes, David",1,,,1,,,1.0,,,,,,,,,1.0,,,,,,,
39,"Hunter, Adam",1,,2,3,,,,,,1.0,,2.0,,,,3.0,,,,,,,
27,"Jakovich, Glen",14,6,3,17,1,2.0,4.0,3.0,2.0,2.0,,2.0,,3.0,,3.0,14.0,,2.0,,1.0,,
18,"Jones, Rowan",11,4,7,18,1,,1.0,6.0,1.0,5.0,2.0,4.0,1.0,1.0,,7.0,12.0,1.0,1.0,,,,
2,"Kemp, Dean",18,7,9,27,,,,5.0,1.0,3.0,10.0,1.0,,,,13.0,15.0,1.0,,1.0,1.0,,
30,"Matera, Peter",2,,6,8,2,,1.0,2.0,,1.0,1.0,1.0,,,,5.0,2.0,,,,,,
11,"McIntosh, Ashley",3,,4,7,,,1.0,2.0,1.0,,1.0,1.0,,,,3.0,4.0,,,1.0,,,
17,"McKenna, Guy",2,1,5,7,1,,,1.0,1.0,,,,,1.0,,4.0,3.0,,1.0,,,,
5,"Morrison, Chad",22,3,8,30,,,,1.0,7.0,2.0,4.0,3.0,2.0,,,13.0,15.0,1.0,,,4.0,,
31,"Munro, Kane",13,3,3,16,1,2.0,,2.0,,6.0,,3.0,,1.0,,5.0,11.0,,1.0,,1.0,,
16,"Symmons, Paul",3,1,,3,,1.0,,1.0,,1.0,,,,,,,3.0,,,1.0,,,
50,"Turnbull, Ryan",9,3,5,14,,,22.0,2.0,,2.0,4.0,1.0,1.0,,,4.0,8.0,,,2.0,,,
12,"White, Mitchell",7,5,12,19,1,,,2.0,,2.0,2.0,2.0,1.0,,,11.0,8.0,,1.0,,,,
37,"Williams, Andrew",11,3,5,16,,,,2.0,11.0,1.0,3.0,1.0,,,,8.0,8.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,185,61,122,307,15,10.0,35.0,40.0,35.0,50.0,44.0,31.0,16.0,12.0,,136.0,169.0,7.0,8.0,10.0,10.0,,
Opposition,Opposition,207,61,145,352,26,14.0,65.0,37.0,29.0,69.0,56.0,33.0,12.0,16.0,6.0,155.0,196.0,11.0,15.0,12.0,13.0,,
