Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
4,"Ah Chee, Callum",27y 290d,161 (92-2-67 57.76%),96 (0.60),116 (84-2-30 73.28%),72 (0.62)
31,"Andrews, Harris",28y 227d,231 (119-2-110 51.95%),11 (0.05),←,
10,"Ashcroft, Levi",18y 220d,19 (13-1-5 71.05%),10 (0.53),←,
8,"Ashcroft, Will",21y 81d,50 (37-1-12 75.00%),21 (0.42),←,
33,"Bailey, Zac",25y 306d,158 (106-1-51 67.41%),170 (1.08),←,
7,"Berry, Jarrod",27y 171d,178 (106-2-70 60.11%),71 (0.40),←,
23,"Cameron, Charlie",31y 21d,246 (159-3-84 65.24%),425 (1.73),173 (112-2-59 65.32%),338 (1.95)
5,"Dunkley, Josh",28y 198d,186 (114-2-70 61.83%),77 (0.41),70 (49-2-19 71.43%),12 (0.17)
3,"Fletcher, Jaspa",21y 152d,60 (42-2-16 71.67%),18 (0.30),←,
32,"Fort, Darcy",31y 354d,49 (33-1-15 68.37%),20 (0.41),41 (28-1-12 69.51%),14 (0.34)
27,"Gardiner, Darcy",29y 307d,175 (83-1-91 47.71%),14 (0.08),←,
30,"Hipwood, Eric",27y 316d,196 (112-2-82 57.65%),286 (1.46),←,
35,"Lester, Ryan",32y 334d,226 (112-2-112 50.00%),47 (0.21),←,
20,"Marshall, Sam",19y 188d,3 (1-0-2 33.33%),1 (0.33),←,
6,"McCluggage, Hugh",27y 145d,201 (119-2-80 59.70%),126 (0.63),←,
46,"McInerney, Oscar",31y 16d,162 (105-2-55 65.43%),67 (0.41),←,
26,"McKenna, Conor",29y 120d,128 (71-2-55 56.25%),29 (0.23),49 (36-1-12 74.49%),9 (0.18)
13,"Morris, Logan",20y 77d,37 (27-2-8 75.68%),58 (1.57),←,
9,"Neale, Lachie",32y 63d,291 (171-2-118 59.11%),135 (0.46),156 (106-2-48 68.59%),68 (0.44)
16,"Rayner, Cam",25y 278d,159 (100-2-57 63.52%),158 (0.99),←,
37,"Starcevich, Brandon",26y 2d,125 (86-0-39 68.80%),8 (0.06),←,
44,"Wilmot, Darcy",21y 207d,75 (52-2-21 70.67%),9 (0.12),←,
15,"Zorko, Dayne",36y 167d,296 (147-2-147 50.00%),236 (0.80),←,
Totals,Totals,27y 26d,3412 (2007-38-1367 58.82%),2093 (0.61),,
C,"Fagan, Chris",64y 33d,208 (123-2-83 59.62%),,←,
