Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Brown, Nathan",2,1,1,3,,,,,,,,1.0,,,,,3.0,,,,,,
18,"Cameron, Leon",7,3,5,12,,1.0,,,1.0,2.0,1.0,1.0,,,,2.0,11.0,,,,,,
43,"Contessa, Adam",13,4,,13,,1.0,,1.0,3.0,2.0,,3.0,1.0,3.0,,4.0,8.0,,,,,,
12,"Cook, James",3,1,1,4,,1.0,,,,1.0,,1.0,,,,2.0,2.0,1.0,,,,,
16,"Croft, Matthew",6,4,3,9,,,,1.0,5.0,,,,,1.0,,6.0,5.0,1.0,,1.0,,,
11,"Curley, Todd",9,3,7,16,,,,1.0,4.0,,,1.0,2.0,3.0,,7.0,8.0,1.0,,,,,
14,"Darcy, Luke",4,3,3,7,,,,,,,2.0,,2.0,1.0,,5.0,3.0,,,,,,
21,"Dent, Matthew",7,1,1,8,,,,1.0,,1.0,,,1.0,,,3.0,4.0,,,1.0,,,
28,"Dimattina, Paul",5,2,2,7,,,,1.0,2.0,,1.0,,2.0,1.0,,4.0,3.0,1.0,,2.0,,,
32,"Ellis, Craig",8,3,2,10,,,,,,,,,,2.0,,4.0,6.0,,,1.0,,,
4,"Garlick, Simon",16,6,3,19,,,,1.0,5.0,1.0,4.0,,2.0,,,7.0,12.0,1.0,,,,,
3,"Grant, Chris",11,6,5,16,1,1.0,3.0,,1.0,4.0,2.0,1.0,1.0,1.0,,7.0,10.0,2.0,1.0,,,,
9,"Hudson, Paul",3,3,3,6,,,,1.0,,2.0,,,,,,1.0,5.0,,,,2.0,,
6,"Johnson, Brad",11,6,2,13,4,2.0,,1.0,,,2.0,1.0,1.0,1.0,,2.0,10.0,1.0,5.0,,,,
39,"Liberatore, Tony",3,1,6,9,,,,2.0,3.0,,3.0,2.0,2.0,,,7.0,3.0,,,,1.0,,
13,"Mahoney, Josh",2,1,,2,,,,,1.0,,1.0,,1.0,1.0,,2.0,,1.0,,,,,
10,"Montgomery, Brett",6,6,6,12,,,,,1.0,1.0,,1.0,,,,4.0,8.0,1.0,,,,,
29,"Powell, Stephen",14,2,8,22,2,2.0,,3.0,1.0,8.0,5.0,3.0,,3.0,,9.0,13.0,,2.0,,,,
5,"Smith, Rohan",14,7,7,21,,,,,2.0,5.0,2.0,,,,,5.0,15.0,,,,,,
7,"West, Scott",15,5,15,30,,1.0,,,4.0,4.0,7.0,1.0,1.0,,,12.0,18.0,1.0,1.0,1.0,,,
1,"Winmar, Nicky",3,1,1,4,,,,,,2.0,,2.0,,,,2.0,2.0,,,,1.0,,
15,"Wynd, Scott",6,1,10,16,,,20.0,1.0,2.0,,12.0,2.0,3.0,4.0,,14.0,2.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,168,70,91,259,7,10.0,23.0,14.0,35.0,33.0,42.0,20.0,19.0,21.0,,109.0,151.0,11.0,9.0,7.0,4.0,,
Opposition,Opposition,194,80,128,322,18,16.0,27.0,28.0,25.0,63.0,32.0,22.0,21.0,19.0,6.0,107.0,214.0,9.0,9.0,27.0,12.0,,
