Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
8,"Bewick, Darren",29y 326d,168 (103-1-64 61.61%),266 (1.58),←,
33,"Caracella, Blake",20y 120d,10 (4-0-6 40.00%),17 (1.70),←,
9,"Cockatoo-Collins, Che",22y 130d,64 (38-3-23 61.72%),90 (1.41),←,
23,"Cransberg, Peter",29y 349d,72 (41-2-29 58.33%),70 (0.97),←,
38,"Denham, Sean",28y 75d,152 (85-4-63 57.24%),58 (0.38),108 (61-4-43 58.33%),37 (0.34)
22,"Doolan, Ben",24y 184d,81 (38-3-40 48.77%),10 (0.12),56 (31-2-23 57.14%),6 (0.11)
31,"Fletcher, Dustin",22y 67d,88 (54-3-31 63.07%),25 (0.28),←,
30,"Fraser, Mark",26y 159d,65 (34-2-29 53.85%),30 (0.46),20 (8-2-10 45.00%),7 (0.35)
39,"Hardwick, Damien",24y 329d,60 (34-1-25 57.50%),10 (0.17),←,
18,"Lloyd, Matthew",19y 88d,29 (13-1-15 46.55%),70 (2.41),←,
25,"Lucas, Scott",19y 195d,29 (15-0-14 51.72%),24 (0.83),←,
2,"Mercuri, Mark",23y 142d,87 (54-3-30 63.79%),123 (1.41),←,
24,"Misiti, Joe",22y 246d,100 (57-4-39 59.00%),41 (0.41),←,
10,"ODonnell, Gary",32y 62d,219 (132-4-83 61.19%),83 (0.38),←,
47,"Olarenshaw, Ricky",24y 162d,55 (31-1-23 57.27%),11 (0.20),←,
15,"Prior, Michael",23y 310d,40 (20-1-19 51.25%),12 (0.30),←,
19,"Somerville, Peter",29y 5d,128 (77-3-48 61.33%),87 (0.68),←,
12,"Symons, Michael",25y 300d,88 (53-3-32 61.93%),76 (0.86),←,
37,"Ukovic, Andrew",18y 232d,4 (2-0-2 50.00%),2 (0.50),←,
21,"Wallis, Dean",27y 320d,83 (46-1-36 56.02%),29 (0.35),←,
6,"Wellman, Sean",22y 296d,58 (24-2-32 43.10%),10 (0.17),24 (11-1-12 47.92%),1 (0.04)
Totals,Totals,24y 247d,1680 (955-42-683 56.85%),1144 (0.68),,
C,"Sheedy, Kevin",49y 201d,393 (248-5-140 63.74%),,←,
