Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
27,"Armfield, Dennis",21y 161d,1 (0-0-1 0.00%),,←,
7,"Bentick, Adam",22y 353d,60 (15-1-44 25.83%),13 (0.22),←,
19,"Betts, Eddie",21y 187d,67 (13-2-52 20.90%),74 (1.10),←,
18,"Bower, Paul",20y 143d,22 (4-0-18 18.18%),2 (0.09),←,
15,"Browne, Steven",19y 120d,5 (2-0-3 40.00%),3 (0.60),←,
44,"Carrazzo, Andrew",24y 168d,73 (17-2-54 24.66%),18 (0.25),←,
28,"Cloke, Cameron",23y 163d,35 (14-0-21 40.00%),17 (0.49),14 (5-0-9 35.71%),6 (0.43)
25,"Fevola, Brendan",27y 132d,152 (50-2-100 33.55%),427 (2.81),←,
14,"Fisher, Brad",24y 52d,79 (21-1-57 27.22%),103 (1.30),←,
4,"Gibbs, Bryce",19y 77d,31 (7-0-24 22.58%),11 (0.35),←,
16,"Grigg, Shaun",20y 42d,13 (4-0-9 30.77%),1 (0.08),←,
22,"Hampson, Shaun",20y 71d,6 (1-0-5 16.67%),2 (0.33),←,
5,"Judd, Chris",24y 266d,144 (88-2-54 61.81%),147 (1.02),10 (4-0-6 40.00%),9 (0.90)
8,"Kreuzer, Matthew",19y 18d,8 (4-0-4 50.00%),3 (0.38),←,
3,"Murphy, Marc",20y 317d,45 (10-0-35 22.22%),26 (0.58),←,
17,"OhAilpin, Setanta",25y 74d,42 (9-1-32 22.62%),18 (0.43),←,
2,"Russell, Jordan",21y 207d,38 (8-1-29 22.37%),5 (0.13),←,
29,"Scotland, Heath",27y 315d,148 (48-1-99 32.77%),46 (0.31),95 (25-1-69 26.84%),34 (0.36)
6,"Simpson, Kade",24y 26d,75 (18-1-56 24.67%),43 (0.57),←,
24,"Stevens, Nick",28y 149d,202 (96-4-102 48.51%),119 (0.59),75 (22-2-51 30.67%),41 (0.55)
32,"Thornton, Bret",24y 198d,116 (27-1-88 23.71%),1 (0.01),←,
34,"Wiggins, Simon",25y 263d,93 (26-1-66 28.49%),25 (0.27),←,
Totals,Totals,23y 10d,1455 (482-20-953 33.13%),1104 (0.76),,
C,"Ratten, Brett",36y 325d,16 (4-0-12 25.00%),,←,
