Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Bowden, Joel",13,4,15,28,2,1.0,,2.0,2.0,6.0,4.0,3.0,1.0,2.0,,10.0,18.0,,2.0,,,,
9,"Campbell, Wayne",14,4,5,19,,,,3.0,5.0,2.0,3.0,2.0,,1.0,,9.0,12.0,2.0,,2.0,,,
6,"Chaffey, Mark",5,2,2,7,,1.0,,,2.0,1.0,,2.0,,1.0,,2.0,6.0,,,1.0,,,
10,"Daffy, Nick",21,3,5,26,,1.0,,,4.0,8.0,6.0,1.0,,4.0,,8.0,18.0,,,,1.0,,
7,"Dragicevic, Marc",2,5,6,8,,,,2.0,,1.0,,,,,,1.0,7.0,,,,,,
19,"Evans, Brett",5,4,2,7,1,,,1.0,,3.0,,1.0,2.0,2.0,,2.0,5.0,,3.0,2.0,,,
21,"Funcke, Ross",3,2,5,8,,,,1.0,,,,1.0,,,,3.0,5.0,,,,,,
25,"Gale, Brendon",6,6,5,11,1,,23.0,,3.0,,1.0,,1.0,1.0,,4.0,7.0,2.0,1.0,,,,
2,"Gaspar, Darren",5,3,5,10,1,,,1.0,2.0,,1.0,2.0,2.0,2.0,,8.0,2.0,3.0,,1.0,,,
20,"Harrison, Ben",12,7,2,14,3,2.0,,2.0,1.0,,1.0,4.0,1.0,,,4.0,10.0,2.0,4.0,,,,
1,"Hilton, Rory",5,2,1,6,,,,,,1.0,1.0,3.0,1.0,2.0,,2.0,4.0,,1.0,,,,
16,"Holland, Ben",8,5,9,17,1,1.0,3.0,1.0,,4.0,2.0,2.0,,,,12.0,5.0,3.0,1.0,3.0,,,
39,"Kellaway, Andrew",4,4,7,11,,,,1.0,1.0,1.0,,3.0,,1.0,,6.0,5.0,2.0,,1.0,,,
3,"Kellaway, Duncan",5,3,6,11,,,,1.0,2.0,2.0,3.0,1.0,1.0,3.0,,3.0,8.0,,,5.0,,,
33,"Knights, Matthew",12,5,16,28,,,,1.0,2.0,2.0,7.0,5.0,,1.0,,14.0,15.0,2.0,,2.0,,,
28,"Moore, Ben",6,2,3,9,,2.0,,,,2.0,1.0,,1.0,,,4.0,7.0,,,,,,
5,"Ottens, Brad",2,3,5,7,,1.0,13.0,,1.0,1.0,2.0,1.0,,,,5.0,2.0,1.0,1.0,1.0,,,
4,"Rogers, Matthew",9,1,4,13,1,,,,2.0,2.0,1.0,2.0,,3.0,,3.0,9.0,,,,,,
35,"Rombotis, John",4,1,12,16,,,,,1.0,3.0,5.0,5.0,2.0,1.0,,14.0,4.0,1.0,,1.0,,,
26,"Sampson, Clay",9,3,3,12,1,,,,2.0,2.0,,2.0,,,,1.0,10.0,,1.0,,,,
32,"Tivendale, Greg",13,2,7,20,2,,,5.0,1.0,5.0,1.0,3.0,1.0,,,10.0,11.0,,,1.0,1.0,,
41,"Turner, Scott",11,5,2,13,,,,,7.0,,,1.0,2.0,,,3.0,8.0,2.0,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,76,127,301,13,11.0,39.0,21.0,38.0,46.0,39.0,44.0,15.0,24.0,,128.0,178.0,20.0,14.0,21.0,2.0,,
Opposition,Opposition,203,70,95,298,22,15.0,29.0,39.0,27.0,66.0,38.0,25.0,24.0,15.0,6.0,137.0,155.0,17.0,16.0,33.0,11.0,,
