Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Bassett, Scott",3,1,1,4,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,3.0,,,1.0,4.0,,
19,"Bishop, Matthew",9,3,1,10,,,,,2.0,2.0,2.0,,,,,3.0,7.0,,,2.0,,,
7,"Burgoyne, Peter",10,4,6,16,,,,5.0,3.0,1.0,3.0,4.0,1.0,2.0,,9.0,7.0,,2.0,,,,
8,"Burgoyne, Shaun",4,2,3,7,,,,5.0,,2.0,,3.0,,2.0,,5.0,2.0,,,1.0,,,
9,"Carr, Josh",14,3,7,21,,,,2.0,,5.0,3.0,1.0,,,,8.0,12.0,,,,,,
25,"Cassisi, Domenic",2,,2,4,,,,,,,1.0,,1.0,,,3.0,2.0,,,,,,
12,"Cockatoo-Collins, Che",5,2,1,6,1,,,2.0,,1.0,,2.0,1.0,1.0,,2.0,4.0,,,2.0,1.0,,
35,"Cornes, Chad",6,3,2,8,2,1.0,1.0,,,3.0,2.0,1.0,,1.0,,5.0,3.0,1.0,1.0,1.0,,,
18,"Cornes, Kane",6,2,3,9,,,,3.0,1.0,,2.0,5.0,,1.0,,5.0,4.0,,,1.0,,,
42,"Crabb, Jaxon",2,1,1,3,,,1.0,1.0,,,,1.0,,1.0,,,3.0,,,,,,
17,"Dew, Stuart",10,2,7,17,1,1.0,,7.0,5.0,2.0,7.0,1.0,,,,10.0,8.0,,1.0,1.0,,,
10,"Francou, Josh",9,,7,16,,,,7.0,,2.0,3.0,2.0,2.0,,,11.0,6.0,,,3.0,,,
31,"French, Barnaby",,1,3,3,,,4.0,1.0,1.0,,1.0,1.0,,1.0,,,3.0,,,2.0,,,
34,"Guerra, Brent",5,,4,9,,,,3.0,1.0,,1.0,2.0,1.0,2.0,,6.0,3.0,,,2.0,,,
38,"James, Roger",24,9,8,32,,1.0,,2.0,9.0,6.0,4.0,3.0,,2.0,2.0,5.0,25.0,,1.0,,3.0,,
3,"Montgomery, Brett",11,10,10,21,,,,2.0,3.0,2.0,2.0,1.0,,,,7.0,15.0,2.0,,3.0,1.0,,
37,"Murray, Allan",1,,1,2,,,,2.0,,,,1.0,,,,,1.0,,,,,,
14,"Paxman, Stephen",4,3,2,6,,,,3.0,2.0,,,,,,,1.0,6.0,1.0,,7.0,,,
27,"Poulton, Jared",12,7,3,15,1,2.0,,2.0,2.0,5.0,1.0,1.0,,,,3.0,12.0,1.0,1.0,2.0,2.0,,
1,"Primus, Matthew",4,3,10,14,,1.0,30.0,7.0,3.0,2.0,8.0,1.0,3.0,1.0,,10.0,5.0,,,2.0,,,
16,"Tredrea, Warren",17,9,5,22,2,1.0,,1.0,1.0,6.0,,6.0,1.0,2.0,,9.0,13.0,2.0,2.0,,,,
2,"Wakelin, Darryl",4,3,6,10,,,,2.0,1.0,1.0,,,3.0,,,10.0,2.0,2.0,,6.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,162,68,93,255,7,12.0,37.0,58.0,35.0,41.0,40.0,37.0,13.0,17.0,2.0,114.0,146.0,9.0,8.0,36.0,11.0,,
Opposition,Opposition,159,71,117,276,5,15.0,23.0,56.0,28.0,49.0,34.0,32.0,17.0,13.0,4.0,104.0,173.0,8.0,8.0,42.0,6.0,,
