Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
3,"Bartel, Jimmy",27y 182d,191 (132-2-57 69.63%),121 (0.63),←,
11,"Corey, Joel",29y 107d,223 (143-2-78 64.57%),66 (0.30),←,
18,"Cowan, Josh",20y 80d,2 (2-0-0 100.00%),1 (0.50),←,
22,"Duncan, Mitch",19y 359d,16 (15-0-1 93.75%),19 (1.19),←,
44,"Enright, Corey",29y 263d,208 (134-2-72 64.90%),51 (0.25),←,
8,"Hunt, Josh",29y 82d,155 (104-1-50 67.42%),19 (0.12),←,
19,"Hunt, Taylor",20y 211d,15 (14-0-1 93.33%),1 (0.07),←,
20,"Johnson, Steve",27y 335d,161 (115-2-44 72.05%),329 (2.04),←,
9,"Kelly, James",27y 157d,180 (121-1-58 67.50%),73 (0.41),←,
45,"Ling, Cameron",30y 97d,232 (150-3-79 65.30%),128 (0.55),←,
13,"Lonergan, Tom",27y 18d,61 (47-1-13 77.87%),44 (0.72),←,
4,"Mackie, Andrew",26y 301d,137 (107-0-30 78.10%),65 (0.47),←,
10,"Menzel, Daniel",19y 264d,12 (12-0-0 100.00%),15 (1.25),←,
6,"Ottens, Brad",31y 130d,234 (131-1-102 56.20%),254 (1.09),105 (78-1-26 74.76%),102 (0.97)
31,"Podsiadly, James",29y 267d,28 (22-0-6 78.57%),66 (2.36),←,
30,"Scarlett, Matthew",31y 364d,255 (164-2-89 64.71%),17 (0.07),←,
14,"Selwood, Joel",23y 9d,103 (88-0-15 85.44%),40 (0.39),←,
27,"Stokes, Mathew",26y 194d,98 (80-0-18 81.63%),149 (1.52),←,
7,"Taylor, Harry",24y 357d,75 (63-0-12 84.00%),8 (0.11),←,
5,"Varcoe, Travis",23y 55d,86 (75-0-11 87.21%),94 (1.09),←,
36,"Vardy, Nathan",19y 344d,3 (3-0-0 100.00%),2 (0.67),←,
40,"Wojcinski, David",30y 259d,186 (124-2-60 67.20%),58 (0.31),←,
Totals,Totals,26y 85d,2661 (1846-19-796 69.37%),1620 (0.61),,
C,"Scott, Chris",35y 32d,10 (10-0-0 100.00%),,←,
