Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Ashcroft, Marcus",8,3,5,13,,,,1.0,2.0,2.0,1.0,1.0,,,,3.0,8.0,,,1.0,,,
20,"Black, Simon",6,3,13,19,,,,3.0,1.0,1.0,8.0,2.0,,2.0,,13.0,5.0,,,3.0,,,
26,"Bolton, Craig",,,2,2,,,,,,,,,,,,2.0,,,,2.0,,,
19,"Charman, Jamie",5,6,3,8,,,16.0,1.0,2.0,2.0,1.0,1.0,1.0,,,1.0,7.0,,1.0,1.0,,,
30,"Copeland, Robert",6,,5,11,,,,1.0,1.0,2.0,2.0,1.0,,1.0,,2.0,9.0,,,1.0,1.0,,
32,"Hart, Shaun",10,7,5,15,,1.0,,4.0,,2.0,1.0,,,,,4.0,11.0,,1.0,3.0,,,
1,"Headland, Des",22,4,4,26,2,2.0,,6.0,1.0,11.0,5.0,3.0,1.0,2.0,3.0,14.0,12.0,2.0,1.0,2.0,3.0,,
2,"Johnson, Chris",7,4,5,12,1,,,2.0,4.0,2.0,,1.0,2.0,1.0,,3.0,9.0,,,,3.0,,
23,"Leppitsch, Justin",12,4,4,16,,,,1.0,2.0,1.0,,2.0,,,,6.0,7.0,2.0,,5.0,,,
11,"Lynch, Alastair",13,9,1,14,7,2.0,,,,2.0,,1.0,,,1.0,6.0,7.0,3.0,7.0,1.0,1.0,,
43,"McDonald, Beau",6,6,5,11,,,23.0,,,3.0,1.0,1.0,,,,2.0,9.0,,,1.0,2.0,,
9,"McGrath, Ashley",5,1,,5,,,,2.0,2.0,1.0,,,,,,1.0,4.0,,,2.0,2.0,,
4,"McRae, Craig",12,3,6,18,3,1.0,,1.0,,7.0,2.0,,1.0,,,6.0,14.0,,1.0,3.0,1.0,,
15,"Michael, Mal",5,4,2,7,,,,2.0,2.0,,,1.0,1.0,1.0,,3.0,4.0,,,6.0,,,
8,"Notting, Tim",7,2,1,8,,1.0,,,2.0,4.0,,,1.0,,,2.0,7.0,,1.0,1.0,,,
13,"Pike, Martin",14,6,6,20,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,6.0,14.0,1.0,1.0,1.0,,,
6,"Power, Luke",16,4,7,23,,,,2.0,3.0,5.0,5.0,,,,,7.0,16.0,,,,,,
5,"Scott, Brad",13,10,8,21,,,,4.0,4.0,1.0,1.0,,1.0,,,6.0,15.0,,,,,,
22,"Scott, Chris",10,6,1,11,,,,,2.0,,,2.0,,1.0,,,9.0,,,2.0,1.0,,
34,"Shattock, Aaron",5,2,3,8,,1.0,,,2.0,3.0,,1.0,1.0,,,4.0,5.0,,1.0,3.0,,,
3,"Voss, Michael",14,5,7,21,2,3.0,,1.0,,5.0,4.0,2.0,1.0,,,11.0,10.0,1.0,2.0,2.0,2.0,,
33,"White, Darryl",5,3,3,8,2,1.0,,3.0,,1.0,2.0,1.0,1.0,2.0,,4.0,4.0,1.0,1.0,3.0,3.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,201,92,96,297,17,15.0,39.0,35.0,30.0,56.0,34.0,21.0,12.0,11.0,6.0,106.0,186.0,10.0,17.0,43.0,19.0,,
Opposition,Opposition,169,78,120,289,12,7.0,33.0,37.0,35.0,45.0,34.0,40.0,11.0,12.0,,89.0,195.0,11.0,9.0,48.0,20.0,,
