Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
31,"Alvin, Tom",6,3,3,9,1,1.0,1.0,2.0,,,,,2.0,1.0,,,,,,,,,
8,"Bond, Troy",,,1,1,,,,,,,,,,1.0,,,,,,,,,
21,"Bradley, Craig",17,2,5,22,,,,1.0,,,,,1.0,,,,,,,,,,
20,"Brown, Fraser",6,2,6,12,,,,,,,,,,1.0,,,,,,,,,
39,"Christou, Ang",14,2,7,21,,1.0,,1.0,,,,,1.0,,3.0,,,,,,,,
18,"Cook, James",7,6,2,9,2,2.0,,,,,,,,,,,,,,,,,
35,"Dean, Peter",6,5,5,11,,,1.0,2.0,,,,,2.0,,2.0,,,,,,,,
12,"Gleeson, Adrian",12,1,2,14,2,,,3.0,,,,,3.0,1.0,,,,,,,,,
13,"Hanna, Mil",5,2,1,6,,1.0,,2.0,,,,,,,,,,,,,,,
17,"Heaver, Brent",,,1,1,,,,,,,,,,,,,,,,,,,
33,"Hogg, Matthew",6,,5,11,1,,1.0,4.0,,,,,2.0,,,,,,,,,,
4,"Kernahan, Stephen",12,6,1,13,5,,3.0,3.0,,,,,2.0,1.0,,,,,,,,,
43,"Koutoufides, Anthony",13,4,7,20,,1.0,,4.0,,,,,1.0,2.0,,,,,,,,,
15,"Lynn, Tony",8,5,1,9,2,1.0,,,,,,,1.0,1.0,,,,,,,,,
44,"Madden, Justin",8,4,2,10,1,2.0,9.0,1.0,,,,,1.0,2.0,,,,,,,,,
5,"McKay, Andrew",5,,3,8,,,,3.0,,,,,1.0,2.0,,,,,,,,,
10,"Mitchell, Barry",10,4,13,23,,,,2.0,,,,,,2.0,,,,,,,,,
14,"Sexton, Michael",13,6,4,17,,1.0,,1.0,,,,,,1.0,,,,,,,,,
1,"Silvagni, Stephen",6,3,4,10,,,,1.0,,,,,,1.0,,,,,,,,,
11,"Spalding, Earl",10,3,3,13,1,1.0,,4.0,,,,,2.0,1.0,,,,,,,,,
2,"Williams, Greg",8,1,16,24,,,,3.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,172,59,92,264,15,14.0,15.0,37.0,,,,,19.0,18.0,5.0,,,,,,,,
Opposition,Opposition,168,57,102,270,9,18.0,8.0,36.0,,,,,18.0,19.0,1.0,,,,,,,,
