Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bruce, Cameron",3,1,2,5,,,,,,2.0,,1.0,,,,2.0,2.0,,,,,,
28,"Collins, Matthew",4,3,5,9,,,,1.0,1.0,,,1.0,,1.0,,4.0,4.0,,,,,,
33,"Farmer, Jeff",13,4,3,16,8,1.0,,4.0,,2.0,3.0,3.0,1.0,1.0,,9.0,6.0,2.0,3.0,2.0,,,
21,"Febey, Steven",14,2,6,20,,1.0,,3.0,1.0,4.0,1.0,2.0,3.0,,,10.0,10.0,,,2.0,1.0,,
18,"Green, Brad",4,,,4,1,,,2.0,,2.0,1.0,,,,,3.0,,,,,,,
4,"Grgic, Brent",7,4,3,10,1,,,2.0,,4.0,2.0,2.0,,1.0,,3.0,7.0,,,1.0,,,
27,"Ingerson, Anthony",2,,1,3,,,2.0,1.0,4.0,,1.0,,,2.0,,3.0,1.0,,,2.0,,,
16,"Johnstone, Travis",11,3,7,18,,1.0,,2.0,1.0,5.0,4.0,1.0,,,,7.0,10.0,,,2.0,3.0,,
36,"Leoncelli, Andrew",19,9,8,27,,,1.0,5.0,3.0,4.0,3.0,2.0,,,,10.0,17.0,,,4.0,1.0,,
35,"McDonald, Anthony",9,4,9,18,,,,1.0,2.0,4.0,,1.0,,3.0,,3.0,16.0,,,2.0,,,
9,"Neitz, David",14,7,5,19,2,3.0,3.0,2.0,1.0,3.0,1.0,2.0,,1.0,,10.0,9.0,2.0,5.0,,,,
44,"Nicholson, Alistair",1,1,4,5,,,3.0,1.0,,,,,2.0,1.0,,4.0,2.0,,,3.0,,,
7,"Powell, Stephen",24,5,9,33,4,2.0,,1.0,2.0,7.0,8.0,5.0,1.0,2.0,,12.0,18.0,,2.0,2.0,,,
43,"Rigoni, Guy",9,3,11,20,,,,,2.0,3.0,2.0,3.0,1.0,1.0,,9.0,13.0,,,3.0,,,
24,"Robertson, Russell",9,7,6,15,3,2.0,,,,3.0,1.0,3.0,,,,8.0,7.0,2.0,5.0,2.0,,,
5,"Schwarz, David",4,1,5,9,1,,10.0,2.0,,3.0,1.0,2.0,,1.0,,6.0,3.0,,,3.0,,,
46,"Simmonds, Troy",2,1,2,4,,,7.0,1.0,,1.0,3.0,,3.0,1.0,,4.0,1.0,,,1.0,,,
42,"Walsh, Peter",12,4,9,21,,,,3.0,3.0,2.0,1.0,3.0,3.0,2.0,,8.0,11.0,,,8.0,,,
26,"Ward, Daniel",14,6,6,20,,1.0,,5.0,3.0,5.0,2.0,2.0,3.0,1.0,,9.0,12.0,,,4.0,1.0,,
34,"White, Jeff",6,4,7,13,1,,21.0,1.0,1.0,2.0,,2.0,1.0,1.0,,4.0,9.0,1.0,,,,,
22,"Woewodin, Shane",20,6,9,29,1,1.0,,3.0,2.0,10.0,8.0,3.0,2.0,3.0,,14.0,16.0,,1.0,3.0,,,
13,"Yze, Adem",16,5,,16,1,4.0,,3.0,,4.0,2.0,,,,,4.0,11.0,,2.0,4.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,80,117,334,23,18.0,47.0,43.0,26.0,70.0,44.0,38.0,20.0,22.0,,146.0,185.0,7.0,18.0,48.0,6.0,,
Opposition,Opposition,189,71,64,253,17,4.0,30.0,39.0,39.0,43.0,43.0,35.0,22.0,20.0,,128.0,111.0,17.0,13.0,40.0,14.0,,
