Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",8,2.0,1.0,9,,,,3.0,4.0,3.0,3.0,1.0,,,,3.0,6.0,,1.0,4.0,1.0,,
12,"Blakey, John",3,4.0,6.0,9,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,2.0,8.0,,1.0,,,,
22,"Burton, Matthew",4,2.0,4.0,8,,,24.0,,2.0,1.0,1.0,1.0,1.0,,,3.0,5.0,,1.0,3.0,,,
45,"Cochrane, Stuart",4,,3.0,7,,,,5.0,,3.0,1.0,,1.0,,,5.0,2.0,,,1.0,,,
2,"Colbert, Leigh",4,2.0,2.0,6,,,,1.0,1.0,3.0,,1.0,,1.0,,4.0,2.0,,,3.0,,,
6,"Grant, Shannon",15,6.0,8.0,23,1.0,2.0,,1.0,1.0,1.0,6.0,3.0,,,,10.0,13.0,1.0,,1.0,1.0,,
39,"Harding, Leigh",2,,,2,1.0,,1.0,1.0,,,,,,,,1.0,2.0,,,3.0,,,
34,"King, David",14,4.0,3.0,17,1.0,1.0,,2.0,5.0,7.0,4.0,2.0,1.0,1.0,,8.0,10.0,1.0,,1.0,6.0,,
35,"Makepeace, Troy",11,3.0,2.0,13,,,,2.0,7.0,2.0,2.0,1.0,,,,4.0,7.0,,,1.0,,,
4,"Martyn, Mick",9,5.0,3.0,12,,,,1.0,7.0,2.0,,,,,,5.0,8.0,1.0,,3.0,6.0,,
32,"Morrell, Digby",12,7.0,2.0,14,5.0,3.0,,,,4.0,,1.0,1.0,1.0,,7.0,6.0,4.0,4.0,6.0,1.0,,
19,"Motlop, Daniel",3,2.0,3.0,6,,,,1.0,,1.0,,,,,,3.0,3.0,,,1.0,1.0,,
20,"Petrie, Drew",1,1.0,,1,,,,2.0,,,,,,,,,1.0,,1.0,1.0,,,
28,"Pickett, Byron",4,3.0,3.0,7,1.0,,,4.0,1.0,4.0,,2.0,1.0,,,4.0,4.0,1.0,,3.0,2.0,,
17,"Porter, Mark",6,,4.0,10,,,11.0,,1.0,2.0,7.0,1.0,,1.0,,10.0,,,,2.0,,,
3,"Rawlings, Brady",11,1.0,4.0,15,,,,1.0,4.0,3.0,2.0,2.0,,,,6.0,10.0,,,1.0,,,
30,"Robbins, Ben",7,4.0,14.0,21,,,,1.0,1.0,3.0,3.0,,1.0,,,12.0,9.0,,,,,,
26,"Rocca, Saverio",6,4.0,6.0,12,4.0,1.0,2.0,1.0,,,1.0,,,,,6.0,6.0,1.0,3.0,2.0,,,
7,"Simpson, Adam",16,3.0,5.0,21,,,,3.0,3.0,8.0,7.0,1.0,1.0,1.0,,11.0,10.0,,,3.0,,,
9,"Sinclair, Jess",12,5.0,5.0,17,1.0,,,2.0,5.0,3.0,1.0,1.0,,,,2.0,14.0,1.0,,2.0,1.0,,
10,"Stevens, Anthony",2,1.0,,2,,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,
40,"Teague, David",9,5.0,2.0,11,,,,1.0,4.0,2.0,,1.0,,,,5.0,6.0,2.0,,5.0,,,
Totals,Totals,163,64.0,80.0,243,15.0,7.0,38.0,34.0,46.0,54.0,40.0,19.0,8.0,5.0,,112.0,133.0,12.0,11.0,47.0,19.0,,
Opposition,Opposition,194,78.0,136.0,330,22.0,12.0,21.0,61.0,35.0,68.0,38.0,33.0,5.0,8.0,6.0,121.0,202.0,17.0,27.0,63.0,4.0,,
