Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Bayes, Mark",10,4,3,13,,2.0,3.0,1.0,,,,,2.0,2.0,,,,,,,,,
13,"Brunton, Neil",6,4,7,13,1,,,2.0,,,,,2.0,1.0,,,,,,,,,
21,"Bryce, Paul",9,8,3,12,,2.0,1.0,,,,,,,2.0,,,,,,,,,
28,"Cresswell, Daryn",12,6,8,20,2,,,1.0,,,,,2.0,3.0,,,,,,,,,
5,"Daniels, Jayson",6,1,4,10,,,,,,,,,2.0,1.0,,,,,,,,,
24,"Dipetta, Aldo",6,3,5,11,,,,2.0,,,,,,,,,,,,,,,
43,"Direen, Scott",12,3,8,20,1,1.0,,,,,,,2.0,,,,,,,,,,
6,"Dunkley, Andrew",3,1,2,5,,,,,,,,,1.0,,,,,,,,,,
48,"Gray, Troy",5,4,3,8,,,,1.0,,,,,1.0,1.0,,,,,,,,,
47,"Higgins, Leon",5,1,,5,,,,,,,,,1.0,1.0,,,,,,,,,
31,"Holmes, Darren",7,2,2,9,,,,2.0,,,,,1.0,,,,,,,,,,
14,"Kelly, Paul",13,,13,26,,,,3.0,,,,,4.0,2.0,,,,,,,,,
3,"Lewis, Dale",13,4,7,20,1,,,,,,,,1.0,7.0,,,,,,,,,
16,"McGovern, Andrew",6,1,6,12,,,,1.0,,,,,1.0,2.0,,,,,,,,,
17,"Mooney, Jason",8,2,6,14,,,,,,,,,,3.0,,,,,,,,,
35,"Murphy, David",6,2,8,14,,,,,,,,,1.0,3.0,,,,,,,,,
44,"Osborne, Richard",9,4,3,12,2,3.0,,,,,,,,3.0,,,,,,,,,
10,"Watters, Scott",17,3,9,26,,,,1.0,,,,,2.0,1.0,,,,,,,,,
9,"Werner, Michael",5,1,3,8,3,,,,,,,,1.0,1.0,,,,,,,,,
27,"Wheeler, Sanford",12,1,9,21,1,,,5.0,,,,,4.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,55,109,279,11,11.0,4.0,19.0,,,,,28.0,34.0,,,,,,,,,
Opposition,Opposition,222,74,121,343,25,19.0,32.0,46.0,,,,,34.0,28.0,6.0,,,,,,,,
