Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
6,"Bate, Matthew",19y 339d,19 (10-0-9 52.63%),11 (0.58),←,
21,"Bell, Daniel",22y 15d,33 (17-1-15 53.03%),,←,
25,"Brown, Nathan",30y 257d,131 (62-0-69 47.33%),33 (0.25),←,
32,"Bruce, Cameron",27y 210d,151 (75-1-75 50.00%),175 (1.16),←,
41,"Carroll, Nathan",26y 190d,46 (18-1-27 40.22%),1 (0.02),←,
36,"Davey, Aaron",23y 322d,69 (38-1-30 55.80%),100 (1.45),←,
14,"Dunn, Lynden",19y 349d,13 (8-0-5 61.54%),17 (1.31),←,
20,"Garland, Colin",19y,1 (0-0-1 0.00%),,←,
30,"Godfrey, Simon",26y 192d,92 (43-1-48 47.28%),19 (0.21),←,
40,"Jamar, Mark",23y 262d,47 (21-1-25 45.74%),16 (0.34),←,
17,"Johnson, Chris",21y 93d,16 (6-0-10 37.50%),,←,
11,"Johnson, Paul",22y 306d,14 (5-0-9 35.71%),2 (0.14),13 (4-0-9 30.77%),2 (0.15)
16,"Johnstone, Travis",26y 285d,149 (74-1-74 50.00%),105 (0.70),←,
23,"McDonald, James",30y 205d,182 (87-1-94 48.08%),46 (0.25),←,
7,"Miller, Brad",23y 296d,80 (36-1-43 45.63%),31 (0.39),←,
22,"Moloney, Brent",23y 90d,55 (27-1-27 50.00%),13 (0.24),32 (15-0-17 46.88%),7 (0.22)
15,"Petterd, Ricky",18y 278d,1 (0-0-1 0.00%),1 (1.00),←,
33,"Pickett, Byron",29y 260d,197 (128-1-68 65.23%),171 (0.87),22 (13-1-8 61.36%),10 (0.45)
27,"Rivers, Jared",22y 192d,63 (33-1-29 53.17%),4 (0.06),←,
12,"Sylvia, Colin",21y 171d,38 (19-1-18 51.32%),19 (0.50),←,
34,"White, Jeff",30y 68d,236 (115-1-120 48.94%),101 (0.43),204 (102-1-101 50.25%),83 (0.41)
13,"Yze, Adem",29y 219d,261 (120-1-140 46.17%),226 (0.87),←,
Totals,Totals,24y 209d,1894 (942-15-937 49.74%),1091 (0.58),,
C,"Daniher, Neale",46y 72d,215 (106-1-108 49.53%),,←,
