Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Luke",11,5,3,14,,,,1.0,3.0,3.0,,1.0,,,,6.0,8.0,,,2.0,,2.0,89.0
41,"Butts, Jordon",4,2,2,6,,,,1.0,2.0,1.0,,,1.0,,,3.0,3.0,,,7.0,,,93.0
2,"Crouch, Brad",12,3,6,18,1,,,4.0,1.0,2.0,3.0,2.0,1.0,,,4.0,12.0,,,,,,72.0
5,"Crouch, Matt",11,2,17,28,,1.0,,3.0,3.0,1.0,4.0,4.0,1.0,3.0,,7.0,21.0,,,,,,73.0
32,"Fogarty, Darcy",4,,3,7,,,,1.0,,3.0,,,1.0,,,4.0,3.0,,,1.0,1.0,1.0,80.0
22,"Frampton, Billy",3,3,3,6,1,,,3.0,,1.0,,3.0,,2.0,,1.0,5.0,,2.0,2.0,,1.0,87.0
6,"Gibbs, Bryce",16,6,11,27,,1.0,,1.0,7.0,,1.0,3.0,,1.0,,6.0,15.0,,1.0,,1.0,,79.0
15,"Hartigan, Kyle",6,4,5,11,,,,1.0,3.0,,,2.0,1.0,1.0,,6.0,5.0,,,6.0,,,92.0
34,"Himmelberg, Elliott",5,2,5,10,2,2.0,3.0,2.0,,1.0,2.0,,1.0,,,7.0,3.0,1.0,2.0,1.0,1.0,,85.0
1,"Jones, Chayce",2,2,4,6,1,,,1.0,,1.0,1.0,,,,,5.0,1.0,1.0,1.0,,,,81.0
28,"Keays, Ben",11,7,7,18,,1.0,,1.0,2.0,4.0,1.0,1.0,,,,4.0,13.0,1.0,1.0,,,1.0,84.0
8,"Kelly, Jake",4,2,3,7,,,,3.0,3.0,,,2.0,,1.0,,2.0,5.0,,,4.0,,,94.0
29,"Laird, Rory",11,3,16,27,,,,5.0,,4.0,4.0,3.0,1.0,1.0,1.0,14.0,16.0,,,3.0,,1.0,78.0
27,"Lynch, Tom",16,5,5,21,1,,,2.0,3.0,4.0,1.0,1.0,1.0,1.0,,4.0,16.0,,,,,1.0,74.0
23,"McAdam, Shane",10,5,,10,1,3.0,,4.0,,5.0,,,,,,2.0,8.0,1.0,1.0,,,,77.0
36,"McPherson, Andrew",6,2,11,17,,,,1.0,,1.0,1.0,,,,,7.0,11.0,,,2.0,,,71.0
43,"OBrien, Reilly",8,2,2,10,,,35.0,3.0,1.0,1.0,,2.0,1.0,1.0,,5.0,5.0,,,,,,85.0
26,"Schoenberg, Harry",10,4,11,21,,,,5.0,2.0,3.0,3.0,3.0,1.0,1.0,,10.0,12.0,,,,,,79.0
38,"Sholl, Lachlan",19,3,5,24,2,1.0,,,2.0,5.0,3.0,3.0,,,3.0,7.0,17.0,,1.0,1.0,,,79.0
9,"Sloane, Rory",11,3,7,18,,,,2.0,,2.0,3.0,3.0,,,,11.0,5.0,,1.0,4.0,,,80.0
33,"Smith, Brodie",8,3,3,11,1,,,1.0,4.0,1.0,1.0,2.0,,1.0,,4.0,6.0,,1.0,,,,81.0
18,"Stengle, Tyson",3,,4,7,,,,7.0,,1.0,2.0,2.0,,1.0,,2.0,5.0,,,,,,86.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,68,133,324,10,12.0,38.0,52.0,36.0,44.0,30.0,37.0,10.0,14.0,4.0,121.0,195.0,4.0,11.0,33.0,3.0,7.0,
Opposition,Opposition,176,82,97,273,8,8.0,22.0,65.0,31.0,44.0,32.0,42.0,14.0,10.0,2.0,114.0,153.0,16.0,9.0,49.0,7.0,8.0,
