Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",31y 66d,257 (146-0-111 56.81%),219 (0.85),134 (62-0-72 46.27%),99 (0.74)
21,"Black, Heath",27y 343d,172 (68-0-104 39.53%),73 (0.42),118 (46-0-72 38.98%),54 (0.46)
2,"Carr, Josh",27y 7d,156 (104-1-51 66.99%),84 (0.54),51 (27-0-24 52.94%),24 (0.47)
9,"Carr, Matthew",28y 128d,146 (61-1-84 42.12%),62 (0.42),118 (54-0-64 45.76%),60 (0.51)
10,"Cook, Troy",30y 267d,187 (88-0-99 47.06%),75 (0.40),144 (64-0-80 44.44%),64 (0.44)
15,"Crowley, Ryan",23y 62d,37 (21-0-16 56.76%),35 (0.95),←,
25,"Dodd, Steven",23y 320d,48 (26-0-22 54.17%),1 (0.02),←,
14,"Grover, Antoni",27y 56d,114 (52-0-62 45.61%),14 (0.12),←,
4,"Hasleby, Paul",25y 328d,152 (64-0-88 42.11%),95 (0.63),←,
43,"Hayden, Roger",26y 148d,64 (36-0-28 56.25%),5 (0.08),←,
11,"Headland, Des",26y 105d,135 (86-0-49 63.70%),132 (0.98),83 (46-0-37 55.42%),80 (0.96)
37,"Johnson, Michael",22y 198d,38 (23-0-15 60.53%),6 (0.16),←,
8,"McManus, Shaun",31y 86d,201 (80-0-121 39.80%),85 (0.42),←,
18,"McPharlin, Luke",25y 156d,98 (55-0-43 56.12%),63 (0.64),86 (47-0-39 54.65%),60 (0.70)
16,"Mundy, David",21y 290d,48 (27-0-21 56.25%),3 (0.06),←,
23,"Parker, Shane",34y 77d,236 (94-0-142 39.83%),10 (0.04),←,
29,"Pavlich, Matthew",25y 126d,159 (71-0-88 44.65%),260 (1.64),←,
31,"Sandilands, Aaron",24y 151d,84 (49-0-35 58.33%),24 (0.29),←,
6,"Solomon, Dean",27y 117d,164 (94-1-69 57.62%),60 (0.37),6 (2-0-4 33.33%),4 (0.67)
17,"Tarrant, Chris",26y 230d,167 (77-0-90 46.11%),312 (1.87),6 (2-0-4 33.33%),13 (2.17)
34,"Warnock, Robert",20y 107d,1 (0-0-1 0.00%),1 (1.00),←,
1,"Webster, Luke",24y 346d,30 (15-0-15 50.00%),10 (0.33),←,
Totals,Totals,26y 169d,2694 (1337-3-1354 49.63%),1629 (0.60),,
C,"Connolly, Chris",44y 42d,121 (64-0-57 52.89%),,120 (63-0-57 52.50%),
