Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
12,"Astbury, David",28y 144d,121 (66-2-53 55.37%),9 (0.07),←,
48,"Baker, Liam",21y 174d,14 (10-0-4 71.43%),9 (0.64),←,
29,"Bolton, Shai",20y 224d,20 (14-0-6 70.00%),14 (0.70),←,
35,"Broad, Nathan",26y 96d,46 (36-0-10 78.26%),1 (0.02),←,
11,"Castagna, Jason",23y 8d,68 (46-0-22 67.65%),74 (1.09),←,
41,"Chol, Mabior",22y 172d,6 (4-0-2 66.67%),7 (1.17),←,
9,"Cotchin, Trent",29y 104d,229 (123-2-104 54.15%),125 (0.55),←,
10,"Edwards, Shane",30y 268d,247 (124-5-118 51.21%),158 (0.64),←,
5,"Ellis, Brandon",25y 351d,168 (101-1-66 60.42%),57 (0.34),←,
34,"Graham, Jack",21y 145d,32 (25-0-7 78.13%),13 (0.41),←,
2,"Grimes, Dylan",28y 4d,143 (90-0-53 62.94%),3 (0.02),←,
14,"Houli, Bachar",31y 69d,199 (107-3-89 54.52%),42 (0.21),173 (97-2-74 56.65%),33 (0.19)
23,"Lambert, Kane",27y 236d,87 (58-0-29 66.67%),53 (0.61),←,
19,"Lynch, Tom",26y 262d,148 (48-1-99 32.77%),294 (1.99),17 (11-0-6 64.71%),40 (2.35)
4,"Martin, Dustin",28y 24d,217 (119-2-96 55.30%),232 (1.07),←,
3,"Prestia, Dion",26y 281d,147 (65-0-82 44.22%),49 (0.33),52 (39-0-13 75.00%),19 (0.37)
8,"Riewoldt, Jack",30y 262d,254 (128-4-122 51.18%),614 (2.42),←,
17,"Rioli, Daniel",22y 95d,69 (43-0-26 62.32%),63 (0.91),←,
15,"Short, Jayden",23y 177d,63 (40-0-23 63.49%),19 (0.30),←,
47,"Soldo, Ivan",23y 97d,15 (10-0-5 66.67%),3 (0.20),←,
44,"Stack, Sydney",19y 83d,15 (10-0-5 66.67%),9 (0.60),←,
1,"Vlastuin, Nick",25y 92d,133 (83-0-50 62.41%),26 (0.20),←,
Totals,Totals,25y 203d,2441 (1350-20-1071 55.31%),1874 (0.77),,
C,"Hardwick, Damien",46y 336d,223 (122-2-99 55.16%),,←,
