Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",23y 162d,92 (32-0-60 34.78%),236 (2.57),←,
3,"Coniglio, Stephen",22y 270d,84 (35-0-49 41.67%),33 (0.39),←,
1,"Davis, Phil",26y 11d,96 (41-0-55 42.71%),6 (0.06),78 (30-0-48 38.46%),5 (0.06)
4,"Greene, Toby",22y 351d,97 (34-0-63 35.05%),75 (0.77),←,
32,"Griffen, Ryan",30y 45d,237 (119-1-117 50.42%),146 (0.62),35 (22-0-13 62.86%),16 (0.46)
19,"Haynes, Nick",24y 115d,61 (25-0-36 40.98%),6 (0.10),←,
2,"Hopper, Jacob",19y 217d,9 (7-0-2 77.78%),5 (0.56),←,
17,"Johnson, Steve",33y 68d,275 (194-3-78 71.09%),495 (1.80),22 (16-0-6 72.73%),43 (1.95)
22,"Kelly, Josh",21y 211d,59 (30-0-29 50.85%),34 (0.58),←,
37,"Lobb, Rory",23y 214d,34 (20-0-14 58.82%),33 (0.97),←,
41,"Mumford, Shane",30y 67d,150 (98-2-50 66.00%),47 (0.31),50 (29-0-21 58.00%),8 (0.16)
24,"Patfull, Joel",31y 278d,219 (97-3-119 44.98%),26 (0.12),37 (24-0-13 64.86%),2 (0.05)
12,"Patton, Jonathon",23y 113d,54 (24-0-30 44.44%),71 (1.31),←,
9,"Scully, Tom",25y 118d,126 (46-1-79 36.90%),57 (0.45),95 (33-0-62 34.74%),51 (0.54)
23,"Shaw, Heath",30y 288d,236 (144-2-90 61.44%),38 (0.16),63 (34-0-29 53.97%),1 (0.02)
5,"Shiel, Dylan",23y 185d,86 (31-0-55 36.05%),46 (0.53),←,
10,"Smith, Devon",23y 113d,92 (29-0-63 31.52%),84 (0.91),←,
20,"Tomlinson, Adam",23y 31d,66 (18-0-48 27.27%),18 (0.27),←,
8,"Ward, Callan",26y 153d,166 (68-0-98 40.96%),85 (0.51),106 (36-0-70 33.96%),52 (0.49)
6,"Whitfield, Lachie",22y 54d,71 (28-0-43 39.44%),33 (0.46),←,
29,"Williams, Zac",21y 356d,52 (24-0-28 46.15%),13 (0.25),←,
16,"Wilson, Nathan",23y 247d,52 (25-0-27 48.08%),12 (0.23),←,
Totals,Totals,25y 50d,2414 (1169-12-1233 48.43%),1599 (0.66),,
C,"Cameron, Leon",44y 8d,67 (34-0-33 50.75%),,←,
